n,o,l
oise,51.33109,69.0
meurthe_et_moselle,11.461958,9.0
alpes_maritimes,16.295324,4.0
marne,17.85813,16.0
loire,0.43960005,0.0
ain,5.1317997,11.0
pyrenees_atlantiques,6.063815,3.0
var,18.034174,32.0
aude,8.207098,12.0
ardennes,2.2008073,3.0
loir_et_cher,0.32208848,1.0
somme,12.222887,20.0
hautes_pyrenees,4.1817384,8.0
haute_garonne,12.57329,6.0
bouches_du_rhone,26.852903,19.0
bas_rhin,155.5669,166.0
cantal,0.0,0.0
landes,0.85735875,1.0
rhone,3.987265,12.0
calvados,4.920331,4.0
cote_d'or,4.5965223,2.0
eure_et_loir,22.398714,33.0
meuse,0.8743759,6.0
indre_et_loire,5.6582375,5.0
aube,11.728994,28.0
indre,12.694856,15.0
val_de_marne,75.81805,95.0
haute_marne,1.7797253,1.0
herault,56.207893,20.0
gard,11.225342,6.0
paris,170.09256,125.0
haute_vienne,1.6319265,2.0
ardeche,1.1134789,4.0
vaucluse,12.896124,8.0
drome,4.1091757,0.0
pas_de_calais,9.827623,20.0
loiret,20.243628,21.0
yvelines,49.544918,50.0
jura,1.2977765,1.0
tarn_et_garonne,0.79107136,21.0
manche,3.8144648,4.0
territoire_de_belfort,3.8444614,9.0
eure,12.159822,27.0
val_d'oise,74.870415,45.0
pyrenees_orientales,0.5419659,2.0
hauts_de_seine,130.68774,102.0
moselle,28.966127,90.0
isere,71.28231,101.0
essonne,3.2962413,4.0
nievre,2.7555761,8.0
vosges,23.01429,17.0
lot,0.45901635,1.0
haute_saone,7.7235928,8.0
seine_maritime,13.285932,13.0
dordogne,0.64481485,0.0
alpes_de_haute_provence,2.8968318,0.0
puy_de_dome,7.403656,10.0
haut_rhin,63.182087,67.0
charente_maritime,4.40415,1.0
vienne,0.38799563,0.0
nord,11.505284,32.0
saone_et_loire,7.641035,14.0
haute_loire,2.057619,0.0
charente,0.70040804,4.0
loire_atlantique,0.49933082,4.0
aisne,2.4537506,0.0
tarn,19.43514,21.0
gironde,1.3132391,2.0
cher,21.066961,12.0
mayenne,12.307291,31.0
doubs,0.39875475,1.0
seine_et_marne,8.102366,13.0
correze,58.703365,84.0
gers,0.11240818,3.0
orne,3.228623,5.0
maine_et_loire,1.2284257,4.0
seine_saint_denis,103.218506,73.0
yonne,0.5879027,1.0
lot_et_garonne,0.10549354,1.0
haute_savoie,24.094381,14.0
savoie,0.26378548,0.0
