n,o,l
oise,28.220865,13.0
meurthe_et_moselle,5.0320253,2.0
alpes_maritimes,6.997217,0.0
marne,6.0098224,2.0
loire,0.0,0.0
ain,14.379785,5.0
pyrenees_atlantiques,0.04591696,0.0
var,7.7215204,0.0
aude,3.2645302,1.0
ardennes,2.0269804,2.0
loir_et_cher,0.0,1.0
somme,7.4398937,6.0
hautes_pyrenees,7.654381,1.0
haute_garonne,2.8458176,6.0
bouches_du_rhone,9.146367,4.0
bas_rhin,67.03508,30.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,2.4955335,4.0
calvados,1.1624737,0.0
cote_d'or,0.05263117,5.0
eure_et_loir,32.6129,3.0
meuse,0.33614498,0.0
indre_et_loire,0.012030616,1.0
aube,11.240893,3.0
indre,6.994285,8.0
val_de_marne,44.471535,29.0
haute_marne,0.0,0.0
herault,7.354277,16.0
gard,8.059109,9.0
paris,79.4783,32.0
haute_vienne,0.0,0.0
ardeche,0.9848673,0.0
vaucluse,6.6962814,0.0
drome,0.503956,2.0
pas_de_calais,12.377875,9.0
loiret,6.431509,4.0
yvelines,23.93818,30.0
jura,7.9107127,1.0
tarn_et_garonne,3.5419009,1.0
manche,2.702269,0.0
territoire_de_belfort,1.0273432,1.0
eure,14.385062,6.0
val_d'oise,22.78877,14.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,50.628136,23.0
moselle,34.050346,9.0
isere,62.95059,49.0
essonne,1.3692772,1.0
nievre,9.260877,0.0
vosges,4.364971,1.0
lot,0.0,0.0
haute_saone,4.2652225,2.0
seine_maritime,9.597897,4.0
dordogne,0.0,1.0
alpes_de_haute_provence,0.0,1.0
puy_de_dome,2.8691368,4.0
haut_rhin,23.856813,6.0
charente_maritime,7.773219,3.0
vienne,0.0,2.0
nord,11.810258,17.0
saone_et_loire,6.034198,6.0
haute_loire,0.0,3.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,0.0,0.0
tarn,6.944296,4.0
gironde,0.0,2.0
cher,4.379034,0.0
mayenne,6.4378805,3.0
doubs,0.0,0.0
seine_et_marne,3.8039527,2.0
correze,51.646984,42.0
gers,0.0,0.0
orne,1.5869128,0.0
maine_et_loire,0.0,7.0
seine_saint_denis,52.685432,24.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,11.150884,4.0
savoie,0.0,0.0
