n,o,l
oise,51.633965,74.0
meurthe_et_moselle,6.888715,10.0
alpes_maritimes,22.38269,5.0
marne,16.378023,25.0
loire,0.0,1.0
ain,9.016629,9.0
pyrenees_atlantiques,4.217282,2.0
var,29.68954,25.0
aude,8.463195,7.0
ardennes,0.44352382,5.0
loir_et_cher,3.5498111,3.0
somme,16.09,26.0
hautes_pyrenees,2.9765878,8.0
haute_garonne,19.178923,4.0
bouches_du_rhone,27.897947,21.0
bas_rhin,203.98685,81.0
cantal,0.0,0.0
landes,0.0,1.0
rhone,5.895303,14.0
calvados,17.112566,10.0
cote_d'or,3.6338334,9.0
eure_et_loir,29.07374,31.0
meuse,1.1472322,7.0
indre_et_loire,4.571398,2.0
aube,12.476184,14.0
indre,6.9486217,14.0
val_de_marne,84.63159,98.0
haute_marne,0.11152753,3.0
herault,99.802505,41.0
gard,6.2230754,17.0
paris,223.85623,166.0
haute_vienne,0.81633127,1.0
ardeche,2.751109,2.0
vaucluse,10.704494,7.0
drome,12.77098,7.0
pas_de_calais,3.2840111,20.0
loiret,15.438775,19.0
yvelines,56.984818,40.0
jura,0.8495081,4.0
tarn_et_garonne,0.7965642,0.0
manche,3.6171017,5.0
territoire_de_belfort,5.373302,6.0
eure,11.873307,29.0
val_d'oise,132.81744,46.0
pyrenees_orientales,0.051851127,3.0
hauts_de_seine,169.53288,124.0
moselle,12.539571,47.0
isere,88.26789,98.0
essonne,14.266744,2.0
nievre,2.15632,7.0
vosges,23.228197,20.0
lot,0.0,2.0
haute_saone,18.945442,10.0
seine_maritime,22.644333,24.0
dordogne,0.040426843,3.0
alpes_de_haute_provence,0.43305779,1.0
puy_de_dome,7.6659417,13.0
haut_rhin,43.4361,45.0
charente_maritime,4.1009264,5.0
vienne,0.045980904,2.0
nord,21.9949,30.0
saone_et_loire,5.5391436,12.0
haute_loire,1.7445806,0.0
charente,0.24546205,4.0
loire_atlantique,0.0,2.0
aisne,3.462124,2.0
tarn,13.395895,23.0
gironde,0.19705568,3.0
cher,20.246208,21.0
mayenne,15.839134,4.0
doubs,0.0,0.0
seine_et_marne,13.408581,6.0
correze,44.738758,78.0
gers,0.086050406,1.0
orne,3.8959882,3.0
maine_et_loire,3.411927,2.0
seine_saint_denis,116.1219,128.0
yonne,1.5645353,4.0
lot_et_garonne,0.04773443,1.0
haute_savoie,40.91205,14.0
savoie,0.0,0.0
