n,o,l
oise,48.27276,63.0
loire_atlantique,0.20560353,0.0
calvados,4.414314,2.0
hauts_de_seine,87.15058,112.0
tarn_et_garonne,0.0,0.0
val_de_marne,58.6634,101.0
alpes_de_haute_provence,0.013528467,2.0
vosges,15.185409,11.0
haute_saone,3.244286,12.0
vaucluse,4.090136,31.0
charente_maritime,1.7420636,3.0
ardeche,0.9486271,0.0
savoie,0.49752504,2.0
loir_et_cher,0.04215416,2.0
haute_marne,0.09327104,2.0
alpes_maritimes,7.1125145,10.0
drome,2.3132486,0.0
meuse,1.2677857,6.0
aude,4.372737,15.0
herault,32.218903,23.0
manche,1.97217,8.0
yvelines,28.075232,72.0
seine_et_marne,51.264473,133.0
ain,3.192412,10.0
indre_et_loire,1.1625623,2.0
correze,0.0,1.0
bouches_du_rhone,79.24458,156.0
loiret,12.905614,15.0
moselle,22.333155,0.0
nord,12.908402,19.0
vienne,0.0,2.0
eure_et_loir,18.71158,113.0
puy_de_dome,7.1354556,10.0
rhone,13.501916,9.0
ardennes,0.88648295,0.0
charente,0.0,2.0
aisne,13.777272,15.0
var,6.6613555,13.0
lot_et_garonne,0.0,0.0
loire,0.0,1.0
pyrenees_orientales,0.015375425,2.0
nievre,2.773233,4.0
aube,9.008537,26.0
maine_et_loire,0.0,0.0
haute_savoie,11.76228,43.0
saone_et_loire,5.975404,12.0
doubs,2.577485,11.0
pyrenees_atlantiques,1.7915102,6.0
pas_de_calais,10.175889,31.0
indre,7.50286,8.0
cote_d'or,3.7186704,2.0
seine_maritime,12.908707,32.0
marne,12.163728,14.0
yonne,0.13522938,0.0
haute_vienne,0.03356854,5.0
seine_saint_denis,82.37154,123.0
bas_rhin,14.76512,0.0
lot,0.0,0.0
landes,36.105507,4.0
haut_rhin,0.0,3.0
orne,0.0019878978,0.0
isere,1.9548568,5.0
territoire_de_belfort,0.3491826,12.0
haute_garonne,4.745514,12.0
dordogne,0.12568314,0.0
paris,109.47147,188.0
gard,9.672331,35.0
mayenne,0.0,1.0
val_d'oise,38.12013,53.0
gironde,13.416171,12.0
cher,4.201493,14.0
eure,12.2966585,37.0
jura,0.78383374,36.0
tarn,0.019747104,6.0
haute_loire,0.0,1.0
somme,12.50911,15.0
gers,1.2246474,4.0
cantal,0.02312364,0.0
meurthe_et_moselle,4.075333,16.0
hautes_pyrenees,3.1172817,2.0
essonne,52.22355,178.0
