n,o,l
E08000016,17.285172,19.0
E09000001,0.0,0.0
E06000051,10.649437,14.0
E06000039,10.22468,8.0
E09000005,52.47875,29.0
E09000020,15.085515,18.0
E08000001,5.8731318,42.0
E06000004,5.917283,18.0
E08000012,30.043175,66.0
E09000010,25.850391,30.0
E09000002,12.508471,15.0
E08000022,10.267021,16.0
E08000031,18.411919,19.0
E10000013,19.988804,41.0
E08000032,12.664806,28.0
E08000035,23.76852,42.0
E08000003,23.49771,63.0
E06000035,11.255221,20.0
E06000042,10.339245,13.0
E06000008,0.9439094,17.0
E06000059,6.9922605,17.0
E06000015,21.092045,11.0
E06000011,1.1558658,9.0
E08000024,7.6107216,47.0
E06000003,6.9822917,9.0
E06000024,0.0,11.0
E06000049,8.570223,39.0
E08000037,8.357687,36.0
E10000015,62.471664,77.0
E06000016,13.834884,31.0
E10000016,62.1919,117.0
E08000017,12.136375,25.0
E06000018,7.844022,12.0
E08000002,9.399816,23.0
E06000050,9.86924,28.0
E06000045,11.32881,22.0
E10000027,4.2485847,13.0
E09000017,31.388893,32.0
E06000001,0.0,9.0
E10000031,21.281902,40.0
E10000006,47.376816,69.0
E10000030,68.34475,64.0
E08000019,76.79455,53.0
E06000055,10.000778,23.0
E10000020,21.762924,53.0
E10000003,14.591387,30.0
E06000044,9.058241,10.0
E09000004,17.415985,16.0
E10000019,18.189266,22.0
E06000020,5.2085204,2.0
E09000029,22.921917,22.0
E06000012,0.0,4.0
E09000015,33.77502,31.0
E06000030,0.468863,19.0
E10000018,24.421635,34.0
E10000012,74.47967,63.0
E09000008,44.986935,43.0
E06000054,9.301436,17.0
E08000015,11.86344,40.0
E08000008,5.5068216,14.0
E06000006,2.4493046,15.0
E06000052,10.280236,18.0
E09000023,33.3725,32.0
E08000009,11.593777,19.0
E10000025,26.054844,60.0
E06000007,5.912348,22.0
E08000036,11.175468,12.0
E09000021,9.809635,5.0
E09000009,9.55862,19.0
E08000004,36.71037,30.0
E08000005,12.147656,37.0
E08000027,12.668353,23.0
E09000016,20.616886,13.0
E08000014,13.40912,25.0
E10000024,13.731353,33.0
E06000022,27.819118,52.0
E08000023,0.9868187,11.0
E09000018,0.036980007,12.0
E06000037,18.798319,23.0
E08000007,5.0276117,2.0
E08000010,10.270554,34.0
E06000040,8.483988,31.0
E10000011,7.3118854,10.0
E06000036,9.784878,27.0
E10000014,0.9099309,3.0
E06000046,76.846954,73.0
E10000034,0.09992229,2.0
E08000021,28.069487,39.0
E08000034,19.349808,41.0
E06000027,8.116541,15.0
E06000032,1.5198979,21.0
E06000026,2.3701265,9.0
E10000028,10.837314,16.0
E10000032,36.595768,57.0
E06000033,21.043446,6.0
E06000013,6.2686143,38.0
E09000022,0.0,17.0
E08000026,45.90472,30.0
E09000027,17.603178,25.0
E08000013,17.650835,9.0
E06000041,9.652859,21.0
E06000047,4.909674,5.0
E06000017,16.064735,58.0
E10000021,0.0,0.0
E08000025,25.232658,33.0
E10000008,90.80568,60.0
E08000018,12.268079,21.0
E06000005,15.393677,20.0
E10000017,0.0,14.0
E06000009,51.70066,104.0
E08000030,0.5617113,11.0
E06000057,27.795597,32.0
E06000038,8.994423,36.0
E10000007,6.300462,15.0
E10000023,39.677326,37.0
E06000031,14.843264,26.0
E08000033,2.9333744,2.0
E06000043,2.0798352,6.0
E09000003,7.531379,6.0
E06000014,51.72591,33.0
E10000029,0.2999071,9.0
E10000002,13.354876,27.0
E09000006,19.632286,22.0
E08000011,5.2884865,29.0
E06000021,1.9646307,11.0
E09000026,20.64471,30.0
E06000056,5.1095705,17.0
E06000002,11.048184,18.0
E06000034,40.77974,31.0
