n,o,l
oise,43.625294,32.0
meurthe_et_moselle,5.456105,7.0
alpes_maritimes,11.993085,1.0
marne,10.046284,8.0
loire,0.0,1.0
ain,9.826506,19.0
pyrenees_atlantiques,1.4261448,0.0
var,13.996185,17.0
aude,7.176226,4.0
ardennes,3.4019346,5.0
loir_et_cher,0.044337764,0.0
somme,14.352377,18.0
hautes_pyrenees,3.568243,40.0
haute_garonne,5.7956195,2.0
bouches_du_rhone,12.618576,37.0
bas_rhin,105.86653,127.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,1.7789572,11.0
calvados,13.943241,4.0
cote_d'or,0.9465283,5.0
eure_et_loir,41.05633,9.0
meuse,0.31628683,3.0
indre_et_loire,1.0979773,1.0
aube,14.354977,20.0
indre,10.458591,15.0
val_de_marne,68.50823,56.0
haute_marne,0.0,3.0
herault,23.857439,16.0
gard,8.199728,10.0
paris,120.98713,79.0
haute_vienne,0.35702306,2.0
ardeche,1.7060152,7.0
vaucluse,6.773329,5.0
drome,2.151273,7.0
pas_de_calais,20.150652,28.0
loiret,13.319636,0.0
yvelines,33.562313,41.0
jura,8.275638,1.0
tarn_et_garonne,2.7173116,3.0
manche,2.29893,16.0
territoire_de_belfort,2.1738186,2.0
eure,30.93825,36.0
val_d'oise,35.200554,41.0
pyrenees_orientales,0.30643976,0.0
hauts_de_seine,81.580086,93.0
moselle,31.958767,52.0
isere,83.419754,61.0
essonne,1.9522566,3.0
nievre,11.336271,12.0
vosges,15.277255,12.0
lot,0.0,0.0
haute_saone,14.660051,23.0
seine_maritime,4.6822557,9.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,4.0
puy_de_dome,6.0252814,10.0
haut_rhin,26.55413,67.0
charente_maritime,2.4322803,42.0
vienne,0.0,1.0
nord,17.084955,20.0
saone_et_loire,11.028042,13.0
haute_loire,0.0,1.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,20.196817,14.0
tarn,0.11606613,4.0
gironde,8.437139,14.0
cher,10.652812,17.0
mayenne,0.0,0.0
doubs,6.3731966,12.0
seine_et_marne,71.533875,72.0
correze,0.0,0.0
gers,1.4062562,6.0
orne,0.14123975,5.0
maine_et_loire,0.0,0.0
seine_saint_denis,79.13865,79.0
yonne,0.0,2.0
lot_et_garonne,0.6228447,3.0
haute_savoie,16.126093,30.0
savoie,0.047793753,0.0
