n,o,l
tarragona,18.400518,9.0
almeria,8.57003,9.0
guadalajara,43.42249,18.0
lleida,44.617218,23.0
araba/alava,34.036587,0.0
bizkaia,176.48589,0.0
granada,32.815567,57.0
burgos,55.65974,43.0
alicante,59.387875,91.0
valladolid,111.39983,35.0
cuenca,77.30809,86.0
cordoba,13.273012,10.0
jaen,24.590174,11.0
malaga,53.88426,117.0
valencia,120.74067,147.0
toledo,174.98172,49.0
avila,28.697214,46.0
barcelona,1030.8428,520.0
zamora,29.580256,0.0
ciudad_real,146.52171,42.0
palencia,8.233596,41.0
castellon,39.375443,8.0
leon,110.598366,33.0
girona,0.2574682,67.0
caceres,67.48141,0.0
gipuzkoa,43.698193,0.0
cadiz,43.432182,12.0
badajoz,23.056067,0.0
albacete,23.902231,37.0
sevilla,40.524204,30.0
salamanca,42.835396,85.0
soria,56.370228,18.0
huelva,8.797213,5.0
segovia,66.09814,43.0
