n,o,l
tarragona,37.34346,0.0
almeria,11.167988,6.0
guadalajara,0.12377494,0.0
lleida,47.609184,27.0
araba/alava,52.106037,19.0
bizkaia,157.60535,147.0
granada,40.784008,47.0
burgos,18.630741,44.0
alicante,55.44099,31.0
valladolid,73.0307,138.0
cuenca,0.123761564,0.0
cordoba,27.296164,17.0
jaen,23.379011,39.0
malaga,46.330547,60.0
valencia,75.69211,159.0
toledo,0.12377927,0.0
avila,29.959837,38.0
barcelona,785.7471,776.0
zamora,9.926441,2.0
ciudad_real,0.1237813,0.0
palencia,15.760248,13.0
castellon,21.42649,57.0
leon,40.905334,25.0
girona,44.84564,0.0
caceres,30.657843,56.0
gipuzkoa,57.760162,81.0
cadiz,17.549467,0.0
badajoz,14.264229,28.0
albacete,0.12426159,38.0
sevilla,45.39337,87.0
salamanca,70.52219,29.0
soria,15.386513,64.0
huelva,6.472646,10.0
segovia,86.75587,88.0
