n,o,l
oise,50.758453,74.0
loire_atlantique,3.7395778,2.0
calvados,15.198716,10.0
hauts_de_seine,156.6964,124.0
tarn_et_garonne,6.2063155,0.0
val_de_marne,75.41392,98.0
alpes_de_haute_provence,6.638841,1.0
vosges,22.586275,20.0
haute_saone,15.252187,10.0
vaucluse,18.91618,7.0
charente_maritime,5.8527055,5.0
ardeche,6.200099,2.0
savoie,6.2058945,4.0
loir_et_cher,8.066116,3.0
haute_marne,7.27394,3.0
alpes_maritimes,13.836136,5.0
drome,4.009921,7.0
meuse,3.0627337,7.0
aude,13.043236,7.0
herault,85.62298,41.0
manche,8.854459,5.0
yvelines,55.873123,40.0
seine_et_marne,51.73643,78.0
ain,8.283387,9.0
indre_et_loire,12.153004,2.0
correze,1.0709598,1.0
bouches_du_rhone,211.75926,81.0
loiret,20.472588,19.0
moselle,38.08528,47.0
nord,16.242365,30.0
vienne,0.0,2.0
eure_et_loir,26.382887,31.0
puy_de_dome,10.103811,13.0
rhone,5.6064663,25.0
ardennes,6.8486013,5.0
charente,2.748173,2.0
aisne,10.543114,23.0
var,27.450033,14.0
lot_et_garonne,0.39338782,1.0
loire,0.0650077,1.0
pyrenees_orientales,0.0,3.0
nievre,2.6695309,7.0
aube,21.34054,14.0
maine_et_loire,0.11520121,0.0
haute_savoie,40.82477,14.0
saone_et_loire,8.286152,12.0
doubs,19.44334,6.0
pyrenees_atlantiques,5.131854,2.0
pas_de_calais,8.688406,20.0
indre,16.021921,14.0
cote_d'or,7.51799,9.0
seine_maritime,26.00651,24.0
marne,21.63748,25.0
yonne,1.7999009,4.0
haute_vienne,5.565269,1.0
seine_saint_denis,107.25933,128.0
bas_rhin,33.420143,21.0
lot,0.1945619,2.0
landes,42.59104,45.0
haut_rhin,5.165591,2.0
orne,1.753829,1.0
isere,9.001329,6.0
territoire_de_belfort,6.0988903,2.0
haute_garonne,16.387209,4.0
dordogne,4.4866886,3.0
paris,196.5542,166.0
gard,9.007731,17.0
mayenne,0.0,0.0
val_d'oise,100.46868,46.0
gironde,29.953594,21.0
cher,16.339989,4.0
eure,16.44442,29.0
jura,3.1535597,4.0
tarn,4.8858147,3.0
haute_loire,1.979178,0.0
somme,15.0733185,26.0
gers,7.8407044,3.0
cantal,0.08726232,0.0
meurthe_et_moselle,17.52534,10.0
hautes_pyrenees,7.605823,8.0
essonne,74.933525,98.0
