n,o,l
oise,86.91676,60.0
loire_atlantique,9.109611,0.0
calvados,20.07254,7.0
hauts_de_seine,153.69543,95.0
tarn_et_garonne,7.4514523,3.0
val_de_marne,72.448685,90.0
alpes_de_haute_provence,8.117555,0.0
vosges,38.77279,10.0
haute_saone,16.362722,6.0
vaucluse,20.727482,3.0
charente_maritime,10.611394,4.0
ardeche,15.296406,5.0
savoie,9.160339,1.0
loir_et_cher,3.5123315,1.0
haute_marne,6.6117005,1.0
alpes_maritimes,39.211483,30.0
drome,10.337635,5.0
meuse,4.70994,3.0
aude,20.909718,8.0
herault,86.576546,14.0
manche,17.397816,7.0
yvelines,52.807835,34.0
seine_et_marne,64.85758,96.0
ain,12.069385,6.0
indre_et_loire,14.208166,3.0
correze,1.5988516,0.0
bouches_du_rhone,233.06386,102.0
loiret,28.235693,19.0
moselle,19.595825,74.0
nord,20.951881,28.0
vienne,0.0,0.0
eure_et_loir,28.920948,37.0
puy_de_dome,14.3642845,8.0
rhone,29.428123,13.0
ardennes,8.259988,12.0
charente,6.994978,0.0
aisne,32.70122,17.0
var,18.566183,3.0
lot_et_garonne,5.323637,1.0
loire,3.4472933,0.0
pyrenees_orientales,0.0,3.0
nievre,8.012654,35.0
aube,21.974876,26.0
maine_et_loire,1.8418821,0.0
haute_savoie,50.980396,8.0
saone_et_loire,16.178787,18.0
doubs,16.519905,7.0
pyrenees_atlantiques,18.59235,2.0
pas_de_calais,22.512362,27.0
indre,11.957924,21.0
cote_d'or,13.810272,3.0
seine_maritime,34.47428,23.0
marne,20.870523,18.0
yonne,0.9395019,2.0
haute_vienne,6.820282,2.0
seine_saint_denis,111.74834,109.0
bas_rhin,44.303528,12.0
lot,8.044638,0.0
landes,9.669939,33.0
haut_rhin,49.689808,1.0
orne,9.629222,0.0
isere,14.146498,4.0
territoire_de_belfort,12.322929,2.0
haute_garonne,27.183979,12.0
dordogne,7.490225,1.0
paris,198.82994,171.0
gard,16.029356,7.0
mayenne,0.0,0.0
val_d'oise,117.48266,32.0
gironde,33.792336,11.0
cher,21.33205,6.0
eure,15.372942,26.0
jura,7.9371777,2.0
tarn,5.3685927,0.0
haute_loire,0.42984197,1.0
somme,20.147228,19.0
gers,9.922676,8.0
cantal,3.2908878,1.0
meurthe_et_moselle,14.413542,16.0
hautes_pyrenees,13.312517,6.0
essonne,71.922516,103.0
