n,o,l
oise,37.685246,42.0
meurthe_et_moselle,6.734302,7.0
alpes_maritimes,7.3687787,25.0
marne,9.489742,17.0
loire,0.0,0.0
ain,13.743702,5.0
pyrenees_atlantiques,7.669412,3.0
var,25.487669,25.0
aude,8.557165,6.0
ardennes,0.17450504,1.0
loir_et_cher,3.587174,3.0
somme,12.278982,15.0
hautes_pyrenees,2.3006642,1.0
haute_garonne,11.113783,20.0
bouches_du_rhone,4.889461,22.0
bas_rhin,164.14813,161.0
cantal,0.0,2.0
landes,0.0,0.0
rhone,23.931253,5.0
calvados,13.810736,15.0
cote_d'or,4.7349696,2.0
eure_et_loir,14.53008,28.0
meuse,1.3442105,3.0
indre_et_loire,5.331145,4.0
aube,5.4353337,7.0
indre,4.9898334,7.0
val_de_marne,48.638733,78.0
haute_marne,0.4402134,2.0
herault,92.37163,79.0
gard,2.9295669,7.0
paris,224.6713,177.0
haute_vienne,0.16530578,3.0
ardeche,7.9245014,1.0
vaucluse,10.590637,6.0
drome,11.106703,8.0
pas_de_calais,4.06629,2.0
loiret,11.464694,13.0
yvelines,47.429745,48.0
jura,0.41447842,2.0
tarn_et_garonne,2.136585,1.0
manche,4.106408,3.0
territoire_de_belfort,2.479733,4.0
eure,2.8279161,12.0
val_d'oise,148.11043,92.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,141.49042,140.0
moselle,8.140036,12.0
isere,96.34819,72.0
essonne,15.2372,6.0
nievre,0.0,4.0
vosges,16.970682,22.0
lot,0.0,0.0
haute_saone,16.871927,16.0
seine_maritime,18.505358,17.0
dordogne,0.84714663,1.0
alpes_de_haute_provence,0.0,2.0
puy_de_dome,6.168402,6.0
haut_rhin,27.71629,42.0
charente_maritime,3.1283379,6.0
vienne,0.09502773,0.0
nord,8.661151,24.0
saone_et_loire,2.504372,7.0
haute_loire,0.0,3.0
charente,0.19513102,0.0
loire_atlantique,0.0,1.0
aisne,0.41508088,5.0
tarn,5.965125,16.0
gironde,0.0,3.0
cher,20.493767,13.0
mayenne,9.717871,14.0
doubs,0.0,0.0
seine_et_marne,2.9234962,8.0
correze,38.738266,34.0
gers,0.0,2.0
orne,1.9311296,4.0
maine_et_loire,1.4361526,5.0
seine_saint_denis,119.78642,87.0
yonne,3.2785413,0.0
lot_et_garonne,0.0,2.0
haute_savoie,43.438263,24.0
savoie,0.0,1.0
