n,o,l
E08000016,14.898753,15.0
E09000001,0.0,0.0
E06000051,10.30872,6.0
E06000039,8.394707,17.0
E09000005,22.86204,16.0
E09000020,2.5518017,4.0
E08000001,23.973698,17.0
E06000004,5.419796,18.0
E08000012,32.791054,18.0
E09000010,16.493313,4.0
E09000002,6.9541245,5.0
E08000022,7.907181,10.0
E08000031,15.26562,26.0
E10000013,34.701977,21.0
E08000032,19.698044,29.0
E08000035,38.417324,28.0
E08000003,26.913055,15.0
E06000035,12.353895,8.0
E06000042,9.109443,1.0
E06000008,6.967526,7.0
E06000059,2.2257512,11.0
E06000015,4.975533,6.0
E06000011,13.154158,19.0
E08000024,32.62074,21.0
E06000003,5.153854,6.0
E06000024,3.9703448,7.0
E06000049,23.635372,13.0
E08000037,16.89545,18.0
E10000015,48.79155,49.0
E06000016,11.100802,6.0
E10000016,127.51606,53.0
E08000017,10.830938,31.0
E06000018,9.439482,13.0
E08000002,17.367825,5.0
E06000050,17.419292,20.0
E06000045,8.693659,7.0
E10000027,17.311735,9.0
E09000017,24.27034,4.0
E06000001,1.5486729,4.0
E10000031,11.451912,14.0
E10000006,32.06912,30.0
E10000030,71.655556,25.0
E08000019,48.769855,17.0
E06000055,10.206874,2.0
E10000020,45.758087,38.0
E10000003,14.909439,32.0
E06000044,5.8037367,7.0
E09000004,9.7287445,8.0
E10000019,21.96452,14.0
E06000020,1.9843205,5.0
E09000029,15.499207,3.0
E06000012,0.56663144,1.0
E09000015,12.335434,5.0
E06000030,9.991283,7.0
E10000018,22.689346,12.0
E10000012,52.26115,57.0
E09000008,25.007706,8.0
E06000054,10.083708,6.0
E08000015,29.041409,18.0
E08000008,10.251631,13.0
E06000006,5.710131,3.0
E06000052,12.311645,3.0
E09000023,14.71312,5.0
E08000009,10.071224,9.0
E10000025,37.479687,22.0
E06000007,12.955317,6.0
E08000036,10.370724,10.0
E09000021,2.5200047,6.0
E09000009,7.710334,12.0
E08000004,21.969604,24.0
E08000005,20.181961,8.0
E08000027,13.331729,32.0
E09000016,17.790575,17.0
E08000014,12.452599,6.0
E10000024,21.973907,15.0
E06000022,27.528034,3.0
E08000023,2.6796243,11.0
E09000018,15.766838,8.0
E06000037,8.096321,2.0
E08000007,7.2090006,12.0
E08000010,19.365107,21.0
E06000040,26.460093,3.0
E10000011,5.1412573,5.0
E06000036,10.709991,0.0
E10000014,4.2033286,43.0
E06000046,69.754265,12.0
E10000034,0.29662487,13.0
E08000021,32.589508,5.0
E08000034,15.994808,27.0
E06000027,10.904547,1.0
E06000032,0.69595015,14.0
E06000026,3.8498547,8.0
E10000028,11.238334,20.0
E10000032,41.07983,13.0
E06000033,30.698126,5.0
E06000013,1.9858557,18.0
E09000022,9.957778,10.0
E08000026,17.894527,20.0
E09000027,14.305214,3.0
E08000013,3.4538705,12.0
E06000041,14.368639,9.0
E06000047,10.799413,44.0
E06000017,36.707832,1.0
E10000021,0.0,11.0
E08000025,21.39779,22.0
E10000008,60.807564,12.0
E08000018,20.395786,11.0
E06000005,18.087711,6.0
E10000017,5.422447,50.0
E06000009,76.01801,7.0
E08000030,10.735532,23.0
E06000057,16.251728,16.0
E06000038,24.373146,5.0
E10000007,18.928246,15.0
E10000023,24.179504,22.0
E06000031,21.796522,10.0
E08000033,3.2718475,6.0
E06000043,3.5690675,5.0
E09000003,7.782738,4.0
E06000014,13.99635,3.0
E10000029,4.538438,50.0
E10000002,28.520994,9.0
E09000006,17.735634,7.0
E08000011,14.376457,8.0
E06000021,9.265981,17.0
E09000026,9.514982,4.0
E06000056,10.747838,7.0
E06000002,10.539273,13.0
E06000034,18.057245,4.0
