n,o,l
E08000016,14.786068,10.0
E09000001,0.34540203,0.0
E06000051,13.556937,8.0
E06000039,2.8261976,9.0
E09000005,6.47818,12.0
E09000020,0.71076137,4.0
E08000001,13.840916,14.0
E06000004,8.419817,10.0
E08000012,19.591864,21.0
E09000010,7.441368,3.0
E09000002,0.79484886,0.0
E08000022,4.464157,15.0
E08000031,21.536873,8.0
E10000013,19.853281,13.0
E08000032,31.25795,26.0
E08000035,35.2274,21.0
E08000003,16.577053,17.0
E06000035,7.1230936,8.0
E06000042,5.9226847,13.0
E06000008,5.058811,8.0
E06000059,2.8541784,3.0
E06000015,6.5773144,1.0
E06000011,23.415209,28.0
E08000024,17.528067,25.0
E06000003,5.3389826,6.0
E06000024,5.907213,9.0
E06000049,19.947979,25.0
E08000037,23.979916,22.0
E10000015,41.552452,33.0
E06000016,13.653571,12.0
E10000016,78.48081,69.0
E08000017,16.891174,22.0
E06000018,7.673477,6.0
E08000002,10.094267,11.0
E06000050,19.135214,19.0
E06000045,6.633256,15.0
E10000027,11.786184,13.0
E09000017,3.2710135,3.0
E06000001,21.73132,17.0
E10000031,7.4241915,4.0
E10000006,40.939953,44.0
E10000030,29.528307,27.0
E08000019,31.924788,36.0
E06000055,11.0909,15.0
E10000020,42.932514,52.0
E10000003,19.189646,27.0
E06000044,1.1256883,2.0
E09000004,4.5322337,11.0
E10000019,13.323717,11.0
E06000020,5.4390135,8.0
E09000029,4.3974524,4.0
E06000012,0.0,0.0
E09000015,13.482005,6.0
E06000030,4.4138546,3.0
E10000018,17.0935,17.0
E10000012,51.991985,40.0
E09000008,11.906591,21.0
E06000054,9.343558,6.0
E08000015,13.852606,8.0
E08000008,4.482028,8.0
E06000006,3.0421839,5.0
E06000052,6.9249897,4.0
E09000023,5.053643,7.0
E08000009,7.1106367,12.0
E10000025,20.551907,32.0
E06000007,11.168801,16.0
E08000036,6.3486214,19.0
E09000021,2.6552446,12.0
E09000009,10.300976,7.0
E08000004,11.753509,13.0
E08000005,7.3436275,6.0
E08000027,15.777517,18.0
E09000016,2.127251,4.0
E08000014,9.140772,16.0
E10000024,23.821665,21.0
E06000022,0.46949562,1.0
E08000023,15.383793,24.0
E09000018,3.2202408,17.0
E06000037,4.300754,5.0
E08000007,14.849872,26.0
E08000010,19.117975,9.0
E06000040,2.6972122,2.0
E10000011,10.94095,11.0
E06000036,1.5343031,1.0
E10000014,40.63582,54.0
E06000046,4.5828247,1.0
E10000034,15.014721,14.0
E08000021,13.062986,34.0
E08000034,10.723543,13.0
E06000027,0.0,1.0
E06000032,5.4404793,0.0
E06000026,2.793282,2.0
E10000028,34.089203,31.0
E10000032,21.782084,22.0
E06000033,1.1924,5.0
E06000013,10.420944,14.0
E09000022,6.1071987,7.0
E08000026,7.265685,6.0
E09000027,1.9513919,8.0
E08000013,10.965741,8.0
E06000041,3.3445692,10.0
E06000047,43.190666,46.0
E06000017,0.0,0.0
E10000021,10.972229,12.0
E08000025,33.5704,35.0
E10000008,12.453892,7.0
E08000018,17.3246,16.0
E06000005,6.5707245,6.0
E10000017,46.157795,64.0
E06000009,12.713106,12.0
E08000030,19.489655,21.0
E06000057,12.117572,19.0
E06000038,8.764607,5.0
E10000007,31.693026,7.0
E10000023,28.208466,34.0
E06000031,7.2664156,8.0
E08000033,1.6272625,7.0
E06000043,3.7637486,4.0
E09000003,8.1519375,9.0
E06000014,10.744303,12.0
E10000029,25.452408,25.0
E10000002,11.677396,6.0
E09000006,11.184881,10.0
E08000011,16.640785,17.0
E06000021,14.786814,21.0
E09000026,2.5608737,16.0
E06000056,6.730014,4.0
E06000002,9.644841,12.0
E06000034,1.6961908,7.0
