n,o,l
E08000016,20.91641,14.0
E09000001,1.3138814,0.0
E06000051,10.256319,11.0
E06000039,8.495419,6.0
E09000005,26.118608,4.0
E09000020,6.7139077,1.0
E08000001,30.294127,7.0
E06000004,7.66641,9.0
E08000012,41.297405,14.0
E09000010,20.219072,3.0
E09000002,9.837601,1.0
E08000022,9.489308,2.0
E08000031,17.34887,14.0
E10000013,39.408817,7.0
E08000032,17.358837,18.0
E08000035,33.530933,21.0
E08000003,42.11516,17.0
E06000035,13.057356,7.0
E06000042,9.757994,4.0
E06000008,9.3528805,3.0
E06000059,5.7705293,2.0
E06000015,5.6077647,22.0
E06000011,13.091652,20.0
E08000024,35.306522,7.0
E06000003,5.6495833,2.0
E06000024,2.2941933,1.0
E06000049,26.230816,12.0
E08000037,24.665236,3.0
E10000015,60.82774,18.0
E06000016,15.002786,1.0
E10000016,100.00371,54.0
E08000017,7.592827,18.0
E06000018,9.136398,0.0
E08000002,16.887192,5.0
E06000050,18.306887,8.0
E06000045,9.317304,3.0
E10000027,11.3023815,3.0
E09000017,15.301291,16.0
E06000001,25.66321,7.0
E10000031,2.6159408,4.0
E10000006,47.780212,14.0
E10000030,73.60989,16.0
E08000019,50.92988,38.0
E06000055,12.737421,5.0
E10000020,48.00253,21.0
E10000003,16.237612,16.0
E06000044,5.8403106,5.0
E09000004,10.168682,3.0
E10000019,20.322206,13.0
E06000020,1.7918792,6.0
E09000029,24.323717,4.0
E06000012,1.775054,0.0
E09000015,18.193192,5.0
E06000030,11.551991,3.0
E10000018,17.476526,4.0
E10000012,62.895557,48.0
E09000008,29.926239,9.0
E06000054,8.465168,10.0
E08000015,33.337112,12.0
E08000008,12.920004,11.0
E06000006,7.012819,0.0
E06000052,12.876085,8.0
E09000023,16.3493,4.0
E08000009,15.063732,8.0
E10000025,47.946407,23.0
E06000007,18.107718,7.0
E08000036,11.792158,11.0
E09000021,4.2921157,3.0
E09000009,9.265956,3.0
E08000004,27.203365,5.0
E08000005,25.205168,8.0
E08000027,18.00338,4.0
E09000016,13.19848,7.0
E08000014,17.507648,1.0
E10000024,24.1063,9.0
E06000022,28.684341,6.0
E08000023,5.292814,3.0
E09000018,12.446242,6.0
E06000037,11.997145,0.0
E08000007,5.5846453,3.0
E08000010,25.12253,12.0
E06000040,25.429699,20.0
E10000011,2.6318834,9.0
E06000036,12.542942,16.0
E10000014,5.7125874,4.0
E06000046,69.32466,27.0
E10000034,1.8391743,0.0
E08000021,30.397758,20.0
E08000034,22.742233,11.0
E06000027,12.834153,3.0
E06000032,3.7755947,0.0
E06000026,5.7636404,3.0
E10000028,16.94875,0.0
E10000032,42.929462,24.0
E06000033,3.9556863,14.0
E06000013,28.002338,4.0
E09000022,7.808105,17.0
E08000026,20.526777,2.0
E09000027,13.551086,2.0
E08000013,3.6628993,0.0
E06000041,9.519753,2.0
E06000047,8.282796,5.0
E06000017,43.93868,17.0
E10000021,1.7522993,0.0
E08000025,23.721317,10.0
E10000008,54.02415,32.0
E08000018,19.390736,7.0
E06000005,19.897669,9.0
E10000017,6.7561855,2.0
E06000009,82.915306,41.0
E08000030,9.9429245,12.0
E06000057,16.45645,17.0
E06000038,29.573391,3.0
E10000007,17.746014,3.0
E10000023,26.203556,62.0
E06000031,21.26515,30.0
E08000033,1.856056,12.0
E06000043,3.6617906,4.0
E09000003,7.0005326,4.0
E06000014,21.99293,5.0
E10000029,4.219477,7.0
E10000002,22.949692,25.0
E09000006,17.657917,8.0
E08000011,12.058921,5.0
E06000021,11.573077,8.0
E09000026,16.227407,1.0
E06000056,11.4595995,5.0
E06000002,12.416876,3.0
E06000034,22.75404,5.0
