n,o,l
E08000016,8.965682,12.0
E09000001,0.19191042,0.0
E06000051,7.538981,18.0
E06000039,1.3275232,4.0
E09000005,2.7508771,2.0
E09000020,0.2677533,1.0
E08000001,7.1480565,12.0
E06000004,2.4182165,11.0
E08000012,13.191614,10.0
E09000010,4.5356083,3.0
E09000002,0.31132644,3.0
E08000022,1.4042813,1.0
E08000031,13.956713,18.0
E10000013,12.970303,19.0
E08000032,21.563313,27.0
E08000035,24.777481,20.0
E08000003,10.545139,17.0
E06000035,3.3448,13.0
E06000042,2.076035,4.0
E06000008,2.189068,6.0
E06000059,1.302805,4.0
E06000015,4.1171627,3.0
E06000011,15.477583,15.0
E08000024,10.671057,28.0
E06000003,2.1700554,7.0
E06000024,1.915502,11.0
E06000049,13.773033,18.0
E08000037,14.05125,32.0
E10000015,26.521633,40.0
E06000016,7.67194,20.0
E10000016,57.329483,55.0
E08000017,10.580792,1.0
E06000018,4.3850365,9.0
E08000002,5.7354183,10.0
E06000050,11.397252,12.0
E06000045,2.8189752,11.0
E10000027,6.0840483,13.0
E09000017,1.1180487,4.0
E06000001,15.405527,7.0
E10000031,3.1435566,10.0
E10000006,27.222332,12.0
E10000030,20.242458,20.0
E08000019,25.724092,15.0
E06000055,5.928093,7.0
E10000020,29.377502,40.0
E10000003,10.77368,22.0
E06000044,0.68148386,1.0
E09000004,2.0317132,6.0
E10000019,8.018274,13.0
E06000020,2.435226,5.0
E09000029,1.3623679,2.0
E06000012,0.19919035,0.0
E09000015,7.0917444,16.0
E06000030,1.3110201,1.0
E10000018,10.433231,13.0
E10000012,42.35832,44.0
E09000008,6.6064105,11.0
E06000054,4.188546,2.0
E08000015,8.712396,9.0
E08000008,2.5426993,9.0
E06000006,0.5540287,3.0
E06000052,3.609503,4.0
E09000023,1.9030507,4.0
E08000009,3.9075577,13.0
E10000025,15.10111,29.0
E06000007,6.018833,10.0
E08000036,3.832092,5.0
E09000021,0.8346372,1.0
E09000009,5.252756,3.0
E08000004,6.240253,5.0
E08000005,3.20936,25.0
E08000027,9.324385,13.0
E09000016,0.9860423,11.0
E08000014,5.140836,9.0
E10000024,14.547745,4.0
E06000022,0.35665786,7.0
E08000023,9.577195,0.0
E09000018,1.0662926,9.0
E06000037,1.7532059,14.0
E08000007,9.074043,4.0
E08000010,11.892976,13.0
E06000040,1.0060269,10.0
E10000011,4.734099,2.0
E06000036,0.4696833,8.0
E10000014,28.741297,1.0
E06000046,1.1641669,22.0
E10000034,9.234814,3.0
E08000021,7.336957,8.0
E08000034,6.133212,12.0
E06000027,1.5601875,10.0
E06000032,4.212495,0.0
E06000026,0.5957132,16.0
E10000028,23.424856,2.0
E10000032,13.177095,21.0
E06000033,0.5151218,12.0
E06000013,6.0652237,13.0
E09000022,2.5133777,6.0
E08000026,4.318037,3.0
E09000027,0.61401045,4.0
E08000013,6.032921,1.0
E06000041,1.5336297,1.0
E06000047,28.407265,0.0
E06000017,0.21218349,41.0
E10000021,5.189348,1.0
E08000025,24.17423,14.0
E10000008,9.351831,27.0
E08000018,10.698017,4.0
E06000005,4.156171,5.0
E10000017,32.99672,14.0
E06000009,7.8292565,40.0
E08000030,13.762537,7.0
E06000057,6.867607,3.0
E06000038,4.4182725,10.0
E10000007,25.271786,6.0
E10000023,19.752514,22.0
E06000031,3.2971656,30.0
E08000033,0.61515826,8.0
E06000043,0.73105276,3.0
E09000003,3.6595051,4.0
E06000014,5.49683,7.0
E10000029,18.593817,14.0
E10000002,7.278201,41.0
E09000006,5.8322754,10.0
E08000011,8.824366,7.0
E06000021,8.654431,14.0
E09000026,0.745941,7.0
E06000056,4.397164,14.0
E06000002,5.421868,11.0
E06000034,0.34181032,13.0
