n,o,l
tarragona,66.72438,54.0
almeria,19.65078,7.0
guadalajara,0.084466726,0.0
lleida,94.051834,85.0
araba/alava,165.18358,62.0
bizkaia,305.19553,251.0
granada,94.14891,50.0
burgos,74.45342,21.0
alicante,142.20284,41.0
valladolid,97.72401,157.0
cuenca,0.08444956,0.0
cordoba,46.96253,14.0
jaen,63.37732,17.0
malaga,126.0728,74.0
valencia,21.670105,61.0
toledo,0.08446909,0.0
avila,44.599377,34.0
barcelona,2110.5159,1032.0
zamora,10.014417,2.0
ciudad_real,0.08447176,0.0
palencia,29.140816,24.0
castellon,48.725533,7.0
leon,85.34781,29.0
girona,159.83705,0.0
caceres,113.303955,29.0
gipuzkoa,107.84601,118.0
cadiz,50.209766,20.0
badajoz,59.875843,19.0
albacete,0.08573348,0.0
sevilla,108.09495,44.0
salamanca,95.58102,88.0
soria,68.69388,13.0
huelva,14.958263,4.0
segovia,53.07905,97.0
