n,o,l
oise,17.83696,30.0
loire_atlantique,0.0,0.0
calvados,1.6034592,1.0
hauts_de_seine,43.49686,17.0
tarn_et_garonne,0.003861554,1.0
val_de_marne,31.293161,32.0
alpes_de_haute_provence,0.42923492,1.0
vosges,3.3858306,0.0
haute_saone,5.4261746,0.0
vaucluse,6.1065927,1.0
charente_maritime,5.7285676,2.0
ardeche,0.79332715,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,1.0
alpes_maritimes,2.098039,1.0
drome,0.40175557,0.0
meuse,1.0326117,2.0
aude,1.8265126,1.0
herault,9.570706,15.0
manche,2.9921257,0.0
yvelines,20.544676,48.0
seine_et_marne,45.234318,16.0
ain,13.3421755,12.0
indre_et_loire,0.0,0.0
correze,0.0,0.0
bouches_du_rhone,53.439716,47.0
loiret,1.7223114,0.0
moselle,14.272348,9.0
nord,6.670177,6.0
vienne,0.0,1.0
eure_et_loir,21.48915,0.0
puy_de_dome,3.688596,4.0
rhone,4.212687,5.0
ardennes,0.1988124,0.0
charente,0.0,0.0
aisne,5.526345,7.0
var,3.502116,3.0
lot_et_garonne,0.0,0.0
loire,0.38803655,6.0
pyrenees_orientales,0.0,2.0
nievre,2.009379,2.0
aube,7.624078,6.0
maine_et_loire,0.0,2.0
haute_savoie,9.604242,6.0
saone_et_loire,3.8064377,6.0
doubs,2.6824615,0.0
pyrenees_atlantiques,2.7132258,14.0
pas_de_calais,11.491221,10.0
indre,4.095429,15.0
cote_d'or,0.0739843,1.0
seine_maritime,8.701543,2.0
marne,10.7771845,0.0
yonne,0.06632676,0.0
haute_vienne,0.1977601,1.0
seine_saint_denis,42.639996,37.0
bas_rhin,10.22066,1.0
lot,0.0,0.0
landes,11.767542,7.0
haut_rhin,0.17781943,8.0
orne,0.0,1.0
isere,0.20237067,5.0
territoire_de_belfort,1.2873892,0.0
haute_garonne,1.910607,1.0
dordogne,0.0,0.0
paris,60.158016,58.0
gard,6.5943127,9.0
mayenne,0.0,1.0
val_d'oise,20.385813,14.0
gironde,3.0240238,2.0
cher,4.0733986,6.0
eure,13.918962,16.0
jura,5.9495754,3.0
tarn,0.36915544,1.0
haute_loire,0.43135557,2.0
somme,6.9134617,7.0
gers,1.9230081,1.0
cantal,0.0,1.0
meurthe_et_moselle,2.485837,3.0
hautes_pyrenees,6.2908278,1.0
essonne,49.162056,79.0
