n,o,l
oise,55.871727,16.0
meurthe_et_moselle,11.286337,3.0
alpes_maritimes,24.697592,2.0
marne,16.60996,0.0
loire,0.0,10.0
ain,5.547437,13.0
pyrenees_atlantiques,0.54387873,2.0
var,17.353981,7.0
aude,6.334895,2.0
ardennes,9.235328,1.0
loir_et_cher,0.6863206,0.0
somme,18.351114,12.0
hautes_pyrenees,5.171727,2.0
haute_garonne,9.205443,6.0
bouches_du_rhone,14.525464,5.0
bas_rhin,96.17585,32.0
cantal,0.53485894,2.0
landes,0.0,0.0
rhone,3.8804626,18.0
calvados,5.7182593,0.0
cote_d'or,1.9271404,3.0
eure_et_loir,31.779272,6.0
meuse,2.752461,2.0
indre_et_loire,1.9721453,4.0
aube,21.05202,5.0
indre,16.176233,34.0
val_de_marne,77.889984,40.0
haute_marne,0.65312415,0.0
herault,23.980051,23.0
gard,7.9158525,1.0
paris,138.84781,35.0
haute_vienne,0.6370788,2.0
ardeche,3.325442,2.0
vaucluse,3.5440612,3.0
drome,2.730719,5.0
pas_de_calais,24.386019,10.0
loiret,17.253414,2.0
yvelines,33.71122,21.0
jura,0.49848625,4.0
tarn_et_garonne,5.7398334,2.0
manche,4.7681427,2.0
territoire_de_belfort,4.3304515,0.0
eure,26.217264,12.0
val_d'oise,35.11307,9.0
pyrenees_orientales,1.9525995,0.0
hauts_de_seine,89.78057,17.0
moselle,58.844078,6.0
isere,88.30494,35.0
essonne,1.1508834,1.0
nievre,29.228252,1.0
vosges,12.19306,0.0
lot,0.0,0.0
haute_saone,5.993607,2.0
seine_maritime,18.13703,6.0
dordogne,0.4360227,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,8.16104,1.0
haut_rhin,35.696236,1.0
charente_maritime,1.4072074,5.0
vienne,0.06791331,1.0
nord,25.251684,8.0
saone_et_loire,14.433355,5.0
haute_loire,0.30250672,1.0
charente,0.14896381,1.0
loire_atlantique,0.0,0.0
aisne,17.817186,0.0
tarn,0.0,13.0
gironde,12.022305,1.0
cher,8.57779,1.0
mayenne,0.0,1.0
doubs,6.431152,0.0
seine_et_marne,78.90799,0.0
correze,0.9199763,47.0
gers,5.678494,0.0
orne,0.4440053,4.0
maine_et_loire,0.0,5.0
seine_saint_denis,92.71298,25.0
yonne,0.52776617,1.0
lot_et_garonne,0.5914271,0.0
haute_savoie,9.23588,33.0
savoie,0.9812951,0.0
