n,o,l
tarragona,10.211796,9.0
almeria,5.242408,9.0
guadalajara,5.7805037,69.0
lleida,38.831696,7.0
araba/alava,29.953655,39.0
bizkaia,152.72862,104.0
granada,41.03251,71.0
burgos,32.825386,15.0
alicante,74.27681,42.0
valladolid,143.95067,103.0
cuenca,2.8165176,70.0
cordoba,16.019802,15.0
jaen,29.690662,5.0
malaga,33.717567,51.0
valencia,120.26591,57.0
toledo,9.812099,116.0
avila,24.452501,37.0
barcelona,709.64557,441.0
zamora,9.945723,11.0
ciudad_real,34.888927,158.0
palencia,17.508606,30.0
castellon,38.65458,118.0
leon,33.730007,126.0
girona,2.7760446,47.0
caceres,61.62734,7.0
gipuzkoa,70.425735,40.0
cadiz,16.524607,12.0
badajoz,29.30594,0.0
albacete,12.506214,59.0
sevilla,50.42804,29.0
salamanca,30.951097,41.0
soria,64.75615,95.0
huelva,5.7260523,7.0
segovia,78.76131,25.0
