n,o,l
E08000016,15.208423,16.0
E09000001,2.6464424,0.0
E06000051,11.870869,15.0
E06000039,8.339038,5.0
E09000005,14.141621,6.0
E09000020,12.079897,2.0
E08000001,24.146563,9.0
E06000004,11.001212,4.0
E08000012,22.532576,10.0
E09000010,15.358463,4.0
E09000002,9.139505,1.0
E08000022,11.080172,0.0
E08000031,25.632206,1.0
E10000013,24.921852,7.0
E08000032,26.360508,18.0
E08000035,43.283737,25.0
E08000003,21.274841,14.0
E06000035,15.157895,8.0
E06000042,9.490381,1.0
E06000008,9.159346,2.0
E06000059,8.278767,6.0
E06000015,10.071566,2.0
E06000011,17.319843,8.0
E08000024,25.288166,7.0
E06000003,12.672651,0.0
E06000024,10.039364,1.0
E06000049,21.74207,19.0
E08000037,18.660656,5.0
E10000015,41.618443,26.0
E06000016,16.50607,3.0
E10000016,104.31004,55.0
E08000017,15.03812,13.0
E06000018,18.064274,4.0
E08000002,15.038186,4.0
E06000050,18.474035,9.0
E06000045,14.717733,5.0
E10000027,17.064842,8.0
E09000017,14.120498,25.0
E06000001,7.704373,4.0
E10000031,27.902637,4.0
E10000006,30.847588,13.0
E10000030,47.98132,21.0
E08000019,40.723736,30.0
E06000055,11.229047,5.0
E10000020,45.141125,31.0
E10000003,23.088196,11.0
E06000044,11.611296,2.0
E09000004,12.287924,4.0
E10000019,20.073832,8.0
E06000020,11.187431,3.0
E09000029,10.882845,15.0
E06000012,8.14798,0.0
E09000015,14.892263,5.0
E06000030,11.942783,10.0
E10000018,22.652401,7.0
E10000012,50.62531,29.0
E09000008,18.744118,12.0
E06000054,10.670946,12.0
E08000015,21.887793,13.0
E08000008,9.760853,2.0
E06000006,7.6865764,2.0
E06000052,6.2335424,4.0
E09000023,8.088327,4.0
E08000009,14.367125,7.0
E10000025,31.211945,15.0
E06000007,14.902976,5.0
E08000036,12.497063,9.0
E09000021,5.851484,1.0
E09000009,13.513638,5.0
E08000004,20.36572,16.0
E08000005,15.886569,14.0
E08000027,11.21846,4.0
E09000016,10.531021,25.0
E08000014,17.172241,4.0
E10000024,18.425362,5.0
E06000022,6.035622,12.0
E08000023,17.409843,2.0
E09000018,10.047461,5.0
E06000037,10.81546,4.0
E08000007,18.722,2.0
E08000010,24.07255,9.0
E06000040,4.490314,13.0
E10000011,13.250397,4.0
E06000036,6.9295335,6.0
E10000014,60.235954,4.0
E06000046,4.6559577,18.0
E10000034,27.154318,6.0
E08000021,17.118494,17.0
E08000034,11.507521,6.0
E06000027,10.472775,7.0
E06000032,12.012342,2.0
E06000026,14.241639,1.0
E10000028,45.52072,3.0
E10000032,22.42492,40.0
E06000033,5.958028,11.0
E06000013,15.843864,7.0
E09000022,12.467291,5.0
E08000026,14.943932,0.0
E09000027,5.6005406,14.0
E08000013,14.432608,1.0
E06000041,20.75632,6.0
E06000047,36.438263,5.0
E06000017,3.7861078,33.0
E10000021,15.016471,1.0
E08000025,55.483112,10.0
E10000008,13.752142,21.0
E08000018,18.04852,4.0
E06000005,9.035811,13.0
E10000017,68.71222,6.0
E06000009,17.777462,21.0
E08000030,22.896502,2.0
E06000057,18.444805,0.0
E06000038,13.939995,1.0
E10000007,21.642796,3.0
E10000023,22.60104,10.0
E06000031,10.368919,18.0
E08000033,7.6652355,3.0
E06000043,7.1020484,1.0
E09000003,11.765488,0.0
E06000014,11.577076,4.0
E10000029,30.776514,8.0
E10000002,18.33548,12.0
E09000006,12.777418,9.0
E08000011,12.003457,5.0
E06000021,14.420788,15.0
E09000026,10.998058,2.0
E06000056,15.252603,8.0
E06000002,16.9302,5.0
E06000034,8.146384,11.0
