n,o,l
E08000016,12.850214,17.0
E09000001,1.2633343,0.0
E06000051,13.834665,9.0
E06000039,4.970311,2.0
E09000005,12.271814,8.0
E09000020,4.090446,1.0
E08000001,20.161732,8.0
E06000004,8.13285,10.0
E08000012,21.477142,3.0
E09000010,12.14697,2.0
E09000002,4.708419,2.0
E08000022,7.4471617,5.0
E08000031,22.908367,3.0
E10000013,27.109505,10.0
E08000032,28.270283,27.0
E08000035,48.051598,24.0
E08000003,23.054026,26.0
E06000035,12.502117,15.0
E06000042,5.242175,4.0
E06000008,7.129015,8.0
E06000059,5.437392,0.0
E06000015,5.3806863,2.0
E06000011,17.96364,15.0
E08000024,21.992544,9.0
E06000003,9.043045,8.0
E06000024,4.892983,14.0
E06000049,22.433357,27.0
E08000037,23.31157,17.0
E10000015,38.637028,36.0
E06000016,16.225864,17.0
E10000016,97.94805,65.0
E08000017,19.644705,19.0
E06000018,13.750759,0.0
E08000002,12.467831,2.0
E06000050,19.584412,8.0
E06000045,10.743597,5.0
E10000027,12.519562,1.0
E09000017,26.696114,4.0
E06000001,8.129109,8.0
E10000031,9.201729,13.0
E10000006,31.990402,25.0
E10000030,48.868706,13.0
E08000019,39.352997,16.0
E06000055,12.113054,6.0
E10000020,46.42027,44.0
E10000003,18.664345,19.0
E06000044,4.534317,8.0
E09000004,6.9986525,12.0
E10000019,17.903885,5.0
E06000020,7.20237,7.0
E09000029,7.5546856,0.0
E06000012,3.295552,0.0
E09000015,12.304617,4.0
E06000030,7.951623,3.0
E10000018,19.132156,19.0
E10000012,59.649742,25.0
E09000008,15.498724,6.0
E06000054,8.451429,4.0
E08000015,20.610847,11.0
E08000008,6.6508565,5.0
E06000006,3.990246,1.0
E06000052,7.1371202,2.0
E09000023,7.3433266,5.0
E08000009,11.708315,6.0
E10000025,31.655668,22.0
E06000007,13.375935,10.0
E08000036,8.679651,5.0
E09000021,3.6551573,3.0
E09000009,5.0102024,10.0
E08000004,10.6417885,13.0
E08000005,17.27761,7.0
E08000027,12.560783,5.0
E09000016,13.362294,2.0
E08000014,6.805888,4.0
E10000024,11.065064,10.0
E06000022,18.069775,0.0
E08000023,3.2392192,11.0
E09000018,16.936256,3.0
E06000037,6.674371,1.0
E08000007,6.955703,7.0
E08000010,16.73074,16.0
E06000040,22.520275,2.0
E10000011,2.2487931,8.0
E06000036,9.90308,1.0
E10000014,3.2554638,17.0
E06000046,57.168976,2.0
E10000034,5.230851,15.0
E08000021,20.387869,12.0
E08000034,14.713441,4.0
E06000027,13.804906,1.0
E06000032,3.1204746,1.0
E06000026,7.8769264,11.0
E10000028,8.844992,29.0
E10000032,46.92656,4.0
E06000033,22.863007,2.0
E06000013,2.7062328,8.0
E09000022,15.042883,3.0
E08000026,10.206605,5.0
E09000027,12.74304,0.0
E08000013,1.5947832,5.0
E06000041,14.744269,1.0
E06000047,9.886728,24.0
E06000017,38.859913,0.0
E10000021,1.4402072,17.0
E08000025,11.460749,26.0
E10000008,51.381218,10.0
E08000018,12.522245,6.0
E06000005,18.341259,4.0
E10000017,6.5828323,34.0
E06000009,67.085236,8.0
E08000030,17.879839,4.0
E06000057,24.352879,19.0
E06000038,16.63938,7.0
E10000007,10.271131,30.0
E10000023,24.274075,28.0
E06000031,25.310863,4.0
E08000033,6.9043145,0.0
E06000043,3.6487925,0.0
E09000003,3.874171,6.0
E06000014,10.306897,9.0
E10000029,7.778757,17.0
E10000002,35.65213,7.0
E09000006,15.053144,32.0
E08000011,9.846359,7.0
E06000021,15.080816,25.0
E09000026,5.9595957,4.0
E06000056,10.3115635,6.0
E06000002,13.356772,5.0
E06000034,12.598232,2.0
