n,o,l
oise,52.017963,44.0
meurthe_et_moselle,8.155738,2.0
alpes_maritimes,18.604324,7.0
marne,14.798772,11.0
loire,0.39763227,1.0
ain,4.6120925,2.0
pyrenees_atlantiques,5.3102593,5.0
var,17.747,26.0
aude,6.684949,2.0
ardennes,1.75666,1.0
loir_et_cher,0.9535732,0.0
somme,11.124883,23.0
hautes_pyrenees,3.4830341,10.0
haute_garonne,13.067239,12.0
bouches_du_rhone,28.457008,23.0
bas_rhin,160.92607,153.0
cantal,0.34489763,0.0
landes,0.7261324,2.0
rhone,3.4789588,36.0
calvados,5.8479657,6.0
cote_d'or,1.4699388,7.0
eure_et_loir,19.164667,46.0
meuse,0.5094856,0.0
indre_et_loire,4.0676765,5.0
aube,12.449329,12.0
indre,10.00953,21.0
val_de_marne,72.61025,87.0
haute_marne,0.59549004,0.0
herault,54.69974,47.0
gard,6.998294,5.0
paris,172.41502,123.0
haute_vienne,1.0693011,1.0
ardeche,2.0060542,2.0
vaucluse,8.8834305,6.0
drome,1.8355964,7.0
pas_de_calais,8.222623,20.0
loiret,17.46869,18.0
yvelines,44.54848,31.0
jura,0.746088,12.0
tarn_et_garonne,0.69154584,2.0
manche,3.4470572,6.0
territoire_de_belfort,4.2169995,5.0
eure,10.040845,20.0
val_d'oise,78.49821,47.0
pyrenees_orientales,0.39075053,1.0
hauts_de_seine,127.67745,96.0
moselle,24.606258,12.0
isere,66.55631,59.0
essonne,3.3838139,4.0
nievre,2.0287354,3.0
vosges,19.393202,31.0
lot,0.18440473,3.0
haute_saone,7.478549,10.0
seine_maritime,14.997384,26.0
dordogne,0.5894209,1.0
alpes_de_haute_provence,1.1654809,3.0
puy_de_dome,5.4144406,10.0
haut_rhin,52.607723,34.0
charente_maritime,4.186152,10.0
vienne,0.22867616,1.0
nord,11.541744,13.0
saone_et_loire,5.6003194,26.0
haute_loire,0.24951875,1.0
charente,0.7383039,4.0
loire_atlantique,0.52438736,3.0
aisne,1.668122,2.0
tarn,17.68162,33.0
gironde,0.62133247,1.0
cher,18.372286,18.0
mayenne,13.562648,6.0
doubs,0.3457269,0.0
seine_et_marne,9.424206,13.0
correze,47.201225,57.0
gers,0.34140712,2.0
orne,2.6780438,3.0
maine_et_loire,1.5231636,4.0
seine_saint_denis,94.92127,96.0
yonne,0.49963218,0.0
lot_et_garonne,0.44728833,0.0
haute_savoie,26.005651,15.0
savoie,0.4004979,1.0
