n,o,l
oise,52.390568,78.0
loire_atlantique,0.6365833,5.0
calvados,14.230918,11.0
hauts_de_seine,167.39006,139.0
tarn_et_garonne,1.1435677,2.0
val_de_marne,75.83699,81.0
alpes_de_haute_provence,0.1052657,4.0
vosges,22.35347,31.0
haute_saone,15.051963,6.0
vaucluse,11.756307,13.0
charente_maritime,2.4658613,5.0
ardeche,1.8878188,8.0
savoie,0.43910754,3.0
loir_et_cher,4.787878,0.0
haute_marne,0.105235726,3.0
alpes_maritimes,12.408675,33.0
drome,8.88993,4.0
meuse,0.0854858,1.0
aude,8.951916,14.0
herault,94.19716,58.0
manche,3.924063,10.0
yvelines,55.87668,48.0
seine_et_marne,46.416004,72.0
ain,4.147355,9.0
indre_et_loire,5.4595985,9.0
correze,0.095097385,0.0
bouches_du_rhone,219.45726,216.0
loiret,15.682869,26.0
moselle,20.090576,17.0
nord,16.329895,13.0
vienne,0.0,0.0
eure_et_loir,23.993181,28.0
puy_de_dome,5.1502504,11.0
rhone,6.667617,23.0
ardennes,0.1051401,5.0
charente,0.101335794,2.0
aisne,5.3395576,27.0
var,26.10483,9.0
lot_et_garonne,0.08787605,2.0
loire,0.050467085,1.0
pyrenees_orientales,0.0,0.0
nievre,0.14915136,5.0
aube,13.101428,14.0
maine_et_loire,0.01968643,1.0
haute_savoie,41.394794,34.0
saone_et_loire,4.375443,12.0
doubs,13.159738,3.0
pyrenees_atlantiques,2.9090416,12.0
pas_de_calais,4.4518576,14.0
indre,8.396178,10.0
cote_d'or,3.0846236,6.0
seine_maritime,24.705662,22.0
marne,16.438324,14.0
yonne,0.33135647,0.0
haute_vienne,0.69629025,3.0
seine_saint_denis,115.51991,119.0
bas_rhin,23.884361,44.0
lot,0.22982201,1.0
landes,37.070145,58.0
haut_rhin,3.0734324,3.0
orne,0.10157379,4.0
isere,5.620392,4.0
territoire_de_belfort,11.40897,5.0
haute_garonne,14.949168,24.0
dordogne,0.10539452,2.0
paris,222.656,182.0
gard,5.0285153,12.0
mayenne,0.0,0.0
val_d'oise,116.989265,102.0
gironde,22.614964,28.0
cher,14.703307,8.0
eure,9.813797,12.0
jura,0.105706856,2.0
tarn,0.10489857,2.0
haute_loire,0.10557799,0.0
somme,12.800315,14.0
gers,1.5195576,6.0
cantal,0.0,1.0
meurthe_et_moselle,8.661341,9.0
hautes_pyrenees,1.0739886,8.0
essonne,83.812584,81.0
