n,o,l
tarragona,1.5891224,33.0
almeria,3.2374847,7.0
guadalajara,51.78126,19.0
lleida,28.975994,68.0
araba/alava,18.185966,30.0
bizkaia,121.345955,173.0
granada,37.673904,58.0
burgos,24.650904,34.0
alicante,88.723,17.0
valladolid,152.9048,44.0
cuenca,20.472382,25.0
cordoba,17.941921,10.0
jaen,12.614483,8.0
malaga,39.480305,105.0
valencia,55.30577,41.0
toledo,38.32463,19.0
avila,20.124092,48.0
barcelona,636.9642,745.0
zamora,15.644519,6.0
ciudad_real,133.00609,169.0
palencia,12.231239,37.0
castellon,24.344456,2.0
leon,119.01657,17.0
girona,1.5995251,163.0
caceres,45.74276,42.0
gipuzkoa,54.4204,31.0
cadiz,26.681908,0.0
badajoz,14.063459,5.0
albacete,42.999847,17.0
sevilla,41.567947,43.0
salamanca,32.724712,49.0
soria,35.244865,103.0
huelva,6.5861235,1.0
segovia,60.050484,64.0
