n,o,l
oise,5.010378,2.0
loire_atlantique,0.0,0.0
calvados,2.3930078,0.0
hauts_de_seine,17.090908,0.0
tarn_et_garonne,0.0,1.0
val_de_marne,13.899325,0.0
alpes_de_haute_provence,0.88857186,0.0
vosges,1.3048747,0.0
haute_saone,1.521281,0.0
vaucluse,1.4452006,0.0
charente_maritime,0.59468883,0.0
ardeche,1.4872696,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,1.7212785,0.0
drome,0.8042582,0.0
meuse,0.0,0.0
aude,0.050032854,0.0
herault,7.854455,3.0
manche,1.0858772,0.0
yvelines,8.16253,0.0
seine_et_marne,23.393341,2.0
ain,8.206188,0.0
indre_et_loire,0.6673186,0.0
correze,0.0,0.0
bouches_du_rhone,17.313807,0.0
loiret,0.7171738,0.0
moselle,9.89552,0.0
nord,2.9214454,0.0
vienne,0.537834,0.0
eure_et_loir,3.1782782,0.0
puy_de_dome,0.57672966,1.0
rhone,1.526898,0.0
ardennes,0.91521215,0.0
charente,0.1758567,0.0
aisne,2.286064,0.0
var,2.5007477,0.0
lot_et_garonne,0.031063572,0.0
loire,0.3447405,0.0
pyrenees_orientales,0.6245904,0.0
nievre,1.1739857,0.0
aube,2.2617905,0.0
maine_et_loire,0.15939975,0.0
haute_savoie,1.2671484,0.0
saone_et_loire,1.7590827,0.0
doubs,1.7894057,0.0
pyrenees_atlantiques,2.596821,0.0
pas_de_calais,5.267006,0.0
indre,4.0406055,0.0
cote_d'or,0.4308899,0.0
seine_maritime,3.3516436,0.0
marne,7.1682763,0.0
yonne,0.93584716,0.0
haute_vienne,0.7680885,0.0
seine_saint_denis,22.098888,0.0
bas_rhin,6.11006,0.0
lot,0.55565464,0.0
landes,0.6618468,0.0
haut_rhin,3.1242244,0.0
orne,0.0,0.0
isere,0.62232983,0.0
territoire_de_belfort,0.6748566,0.0
haute_garonne,1.0626916,1.0
dordogne,0.0,0.0
paris,28.45171,1.0
gard,1.0995169,0.0
mayenne,0.5699039,0.0
val_d'oise,10.836279,0.0
gironde,0.90755177,0.0
cher,1.2556127,0.0
eure,6.102102,0.0
jura,0.9898428,0.0
tarn,0.2929996,0.0
haute_loire,0.8391011,0.0
somme,3.4329927,0.0
gers,1.0667175,0.0
cantal,0.81196564,1.0
meurthe_et_moselle,1.6901325,0.0
hautes_pyrenees,1.4356997,0.0
essonne,21.366367,1.0
