n,o,l
E08000016,18.418291,14.0
E09000001,0.04339069,0.0
E06000051,10.532045,8.0
E06000039,8.896262,3.0
E09000005,62.850132,58.0
E09000020,19.306906,19.0
E08000001,9.978934,17.0
E06000004,8.796377,13.0
E08000012,43.72663,55.0
E09000010,25.585604,26.0
E09000002,11.747057,22.0
E08000022,7.461866,14.0
E08000031,25.438509,17.0
E10000013,30.422663,31.0
E08000032,19.822634,19.0
E08000035,27.302603,30.0
E08000003,26.04705,35.0
E06000035,11.173644,24.0
E06000042,12.652712,12.0
E06000008,3.6865423,12.0
E06000059,6.536915,10.0
E06000015,20.710028,19.0
E06000011,6.181768,7.0
E08000024,20.28668,37.0
E06000003,6.2705398,7.0
E06000024,3.050106,7.0
E06000049,12.614518,28.0
E08000037,16.38896,23.0
E10000015,87.27987,102.0
E06000016,10.536511,24.0
E10000016,78.153145,82.0
E08000017,16.012167,11.0
E06000018,10.531278,20.0
E08000002,10.818812,8.0
E06000050,16.36143,25.0
E06000045,13.059537,17.0
E10000027,5.304523,19.0
E09000017,24.122984,17.0
E06000001,0.025034897,2.0
E10000031,34.99358,51.0
E10000006,63.547356,67.0
E10000030,94.48847,70.0
E08000019,80.23647,53.0
E06000055,7.8451037,12.0
E10000020,27.111471,27.0
E10000003,22.288301,22.0
E06000044,5.6641974,5.0
E09000004,18.24592,17.0
E10000019,24.678267,14.0
E06000020,4.5491524,7.0
E09000029,21.701305,29.0
E06000012,0.4579863,1.0
E09000015,40.213642,31.0
E06000030,1.2961698,12.0
E10000018,18.06135,19.0
E10000012,92.1216,100.0
E09000008,56.21321,80.0
E06000054,10.394769,10.0
E08000015,17.042582,52.0
E08000008,7.734708,18.0
E06000006,6.6396027,14.0
E06000052,10.249135,17.0
E09000023,33.983215,52.0
E08000009,14.323376,27.0
E10000025,35.757416,69.0
E06000007,10.421807,24.0
E08000036,11.226853,17.0
E09000021,7.4343452,17.0
E09000009,16.62655,16.0
E08000004,42.020542,41.0
E08000005,16.05628,23.0
E08000027,11.44349,9.0
E09000016,26.585672,30.0
E08000014,14.257514,30.0
E10000024,17.970098,32.0
E06000022,38.92173,40.0
E08000023,1.1813371,4.0
E09000018,6.8352284,13.0
E06000037,24.36905,33.0
E08000007,5.912341,5.0
E08000010,16.164753,28.0
E06000040,14.476553,24.0
E10000011,4.6897902,4.0
E06000036,13.699315,17.0
E10000014,0.17492637,3.0
E06000046,88.350655,87.0
E10000034,0.0,1.0
E08000021,40.697556,31.0
E08000034,25.24632,31.0
E06000027,14.297517,22.0
E06000032,0.85378104,2.0
E06000026,3.9613614,12.0
E10000028,14.5769205,23.0
E10000032,49.533436,58.0
E06000033,8.292508,14.0
E06000013,29.969858,21.0
E09000022,0.0,4.0
E08000026,54.390434,43.0
E09000027,23.279297,20.0
E08000013,17.126583,7.0
E06000041,18.477137,26.0
E06000047,9.456378,4.0
E06000017,18.398535,36.0
E10000021,0.0,0.0
E08000025,43.11264,51.0
E10000008,129.77354,102.0
E08000018,13.038953,23.0
E06000005,22.86594,15.0
E10000017,1.698405,5.0
E06000009,83.94823,93.0
E08000030,0.8930147,18.0
E06000057,29.706203,48.0
E06000038,8.2627325,24.0
E10000007,7.1489,10.0
E10000023,40.26606,26.0
E06000031,23.437952,20.0
E08000033,1.4732506,5.0
E06000043,6.1397724,11.0
E09000003,7.72596,12.0
E06000014,60.530666,65.0
E10000029,1.3077302,11.0
E10000002,19.68863,21.0
E09000006,26.219177,32.0
E08000011,14.291724,22.0
E06000021,8.903527,9.0
E09000026,22.389898,28.0
E06000056,9.407016,23.0
E06000002,11.547433,13.0
E06000034,41.371876,36.0
