n,o,l
oise,23.156563,5.0
meurthe_et_moselle,3.576852,0.0
alpes_maritimes,4.0740805,0.0
marne,5.0786405,0.0
loire,2.7415419,0.0
ain,11.110022,4.0
pyrenees_atlantiques,0.7956766,18.0
var,5.494333,2.0
aude,2.7991858,0.0
ardennes,1.5895087,5.0
loir_et_cher,0.7267043,0.0
somme,9.35162,2.0
hautes_pyrenees,14.442708,1.0
haute_garonne,2.4376152,0.0
bouches_du_rhone,16.85064,0.0
bas_rhin,63.64963,12.0
cantal,0.66868794,4.0
landes,0.6643176,0.0
rhone,3.3895476,1.0
calvados,2.8530736,0.0
cote_d'or,0.77728885,0.0
eure_et_loir,22.957958,0.0
meuse,0.8531427,0.0
indre_et_loire,0.74350584,0.0
aube,10.722016,0.0
indre,7.962415,1.0
val_de_marne,35.8351,8.0
haute_marne,0.71700364,0.0
herault,7.098809,8.0
gard,7.660932,1.0
paris,66.97572,50.0
haute_vienne,0.8541273,0.0
ardeche,1.4138187,0.0
vaucluse,6.010048,0.0
drome,1.3950932,0.0
pas_de_calais,12.575751,2.0
loiret,2.8329859,0.0
yvelines,24.626709,3.0
jura,5.767172,2.0
tarn_et_garonne,0.6418889,0.0
manche,4.4812818,0.0
territoire_de_belfort,0.8295741,0.0
eure,15.332164,5.0
val_d'oise,19.862495,8.0
pyrenees_orientales,0.7072483,0.0
hauts_de_seine,45.876114,9.0
moselle,17.705933,0.0
isere,47.36433,3.0
essonne,1.8863071,0.0
nievre,6.5872483,0.0
vosges,3.9987035,0.0
lot,0.6605295,0.0
haute_saone,11.523248,2.0
seine_maritime,7.9609985,2.0
dordogne,0.7097044,0.0
alpes_de_haute_provence,0.74006116,0.0
puy_de_dome,6.9440894,6.0
haut_rhin,24.412506,0.0
charente_maritime,11.583598,0.0
vienne,0.7576401,0.0
nord,8.923224,0.0
saone_et_loire,4.5563803,0.0
haute_loire,0.95691377,0.0
charente,0.7389027,0.0
loire_atlantique,0.69855595,0.0
aisne,6.5264773,1.0
tarn,0.93164223,0.0
gironde,4.1305676,0.0
cher,5.5440974,0.0
mayenne,0.7221817,0.0
doubs,3.5352392,1.0
seine_et_marne,51.302505,9.0
correze,0.687444,0.0
gers,3.0688846,0.0
orne,0.88964784,0.0
maine_et_loire,0.72911406,0.0
seine_saint_denis,47.992306,10.0
yonne,0.6522271,0.0
lot_et_garonne,1.0030708,0.0
haute_savoie,11.19273,1.0
savoie,0.72697854,0.0
