n,o,l
oise,33.758324,74.0
meurthe_et_moselle,5.1019506,4.0
alpes_maritimes,12.112552,7.0
marne,8.478772,17.0
loire,0.18820596,1.0
ain,2.1858575,4.0
pyrenees_atlantiques,2.9053361,2.0
var,12.247335,20.0
aude,4.845769,9.0
ardennes,0.6704575,2.0
loir_et_cher,1.372036,2.0
somme,6.7761574,24.0
hautes_pyrenees,1.5299667,6.0
haute_garonne,10.316883,8.0
bouches_du_rhone,17.242868,17.0
bas_rhin,116.52559,114.0
cantal,0.22486207,2.0
landes,0.3207978,3.0
rhone,2.7283618,18.0
calvados,5.7858715,6.0
cote_d'or,1.893619,6.0
eure_et_loir,13.197412,28.0
meuse,0.521921,6.0
indre_et_loire,3.123726,3.0
aube,6.448515,24.0
indre,4.739764,18.0
val_de_marne,43.4226,86.0
haute_marne,0.70337284,3.0
herault,42.36117,41.0
gard,4.182638,19.0
paris,113.45929,138.0
haute_vienne,0.8112579,3.0
ardeche,1.4485079,0.0
vaucluse,6.42498,4.0
drome,3.4312027,2.0
pas_de_calais,3.7893984,16.0
loiret,10.249571,19.0
yvelines,28.14154,46.0
jura,0.44981647,6.0
tarn_et_garonne,0.45325047,3.0
manche,2.9934814,2.0
territoire_de_belfort,2.231262,6.0
eure,5.9243145,10.0
val_d'oise,58.650665,57.0
pyrenees_orientales,0.0012561679,0.0
hauts_de_seine,85.79514,131.0
moselle,11.960335,50.0
isere,47.224094,54.0
essonne,3.7950153,1.0
nievre,0.8826581,10.0
vosges,14.109375,29.0
lot,0.19043098,2.0
haute_saone,5.621011,7.0
seine_maritime,9.505735,15.0
dordogne,0.5521487,0.0
alpes_de_haute_provence,0.62254304,2.0
puy_de_dome,3.3275113,10.0
haut_rhin,27.00157,59.0
charente_maritime,2.048459,5.0
vienne,0.090960115,2.0
nord,8.683819,8.0
saone_et_loire,3.895646,10.0
haute_loire,0.2171311,0.0
charente,0.34793013,0.0
loire_atlantique,0.11770918,0.0
aisne,1.0568004,1.0
tarn,8.766436,22.0
gironde,0.7323812,1.0
cher,11.790995,21.0
mayenne,7.6330485,12.0
doubs,0.0,0.0
seine_et_marne,4.25818,7.0
correze,30.422903,64.0
gers,0.0,1.0
orne,1.4194074,6.0
maine_et_loire,1.1745178,1.0
seine_saint_denis,62.30628,133.0
yonne,0.12444624,0.0
lot_et_garonne,0.1074696,0.0
haute_savoie,15.233002,19.0
savoie,0.015464991,0.0
