n,o,l
tarragona,31.118826,0.0
almeria,9.478088,2.0
guadalajara,0.1388413,61.0
lleida,41.381645,48.0
araba/alava,43.726913,20.0
bizkaia,133.27914,154.0
granada,34.15531,47.0
burgos,15.497884,25.0
alicante,46.01219,111.0
valladolid,63.184692,180.0
cuenca,0.13882154,10.0
cordoba,22.19942,21.0
jaen,19.530197,12.0
malaga,39.373665,81.0
valencia,62.49955,25.0
toledo,0.13884765,46.0
avila,25.284842,14.0
barcelona,665.38055,1002.0
zamora,8.177634,5.0
ciudad_real,0.13885058,121.0
palencia,13.179089,9.0
castellon,17.721573,17.0
leon,34.25512,186.0
girona,35.930046,0.0
caceres,25.332605,63.0
gipuzkoa,50.66103,75.0
cadiz,14.460575,43.0
badajoz,12.107394,15.0
albacete,0.13950813,37.0
sevilla,38.134323,76.0
salamanca,60.220966,12.0
soria,12.526994,40.0
huelva,5.2962523,7.0
segovia,74.88851,81.0
