n,o,l
E08000016,19.353308,24.0
E09000001,1.0284837,0.0
E06000051,12.05332,8.0
E06000039,9.663337,12.0
E09000005,61.40464,22.0
E09000020,19.58298,4.0
E08000001,10.735564,30.0
E06000004,9.164161,11.0
E08000012,44.1495,39.0
E09000010,25.944675,21.0
E09000002,12.783381,4.0
E08000022,7.310087,15.0
E08000031,23.129093,10.0
E10000013,30.618965,32.0
E08000032,19.415718,17.0
E08000035,27.532808,35.0
E08000003,27.507196,43.0
E06000035,12.667203,18.0
E06000042,13.610471,13.0
E06000008,4.6360884,10.0
E06000059,8.441834,3.0
E06000015,21.939575,13.0
E06000011,7.113909,6.0
E08000024,19.475973,47.0
E06000003,6.2607765,16.0
E06000024,3.6883008,7.0
E06000049,13.401774,29.0
E08000037,16.809216,26.0
E10000015,85.28825,54.0
E06000016,8.509513,17.0
E10000016,76.394325,59.0
E08000017,17.938593,8.0
E06000018,11.490736,12.0
E08000002,12.342771,26.0
E06000050,14.742656,15.0
E06000045,13.883286,7.0
E10000027,6.223611,18.0
E09000017,22.645014,34.0
E06000001,1.5574757,4.0
E10000031,35.900543,17.0
E10000006,59.973484,25.0
E10000030,90.71366,65.0
E08000019,82.839714,52.0
E06000055,5.2908335,9.0
E10000020,27.887506,52.0
E10000003,21.900171,14.0
E06000044,4.4495316,13.0
E09000004,18.039865,13.0
E10000019,25.66933,23.0
E06000020,5.492091,2.0
E09000029,21.239153,20.0
E06000012,1.9471958,5.0
E09000015,38.64672,16.0
E06000030,2.6617062,16.0
E10000018,17.641323,23.0
E10000012,88.66634,61.0
E09000008,53.88748,22.0
E06000054,8.599431,16.0
E08000015,17.577583,35.0
E08000008,9.248309,8.0
E06000006,6.7424583,11.0
E06000052,10.66641,13.0
E09000023,32.780354,14.0
E08000009,16.056139,16.0
E10000025,35.048187,31.0
E06000007,10.044761,17.0
E08000036,13.400029,8.0
E09000021,8.447881,8.0
E09000009,17.5792,4.0
E08000004,40.501907,26.0
E08000005,17.412249,34.0
E08000027,12.755256,16.0
E09000016,27.889145,20.0
E08000014,15.110336,18.0
E10000024,18.814127,27.0
E06000022,38.872154,23.0
E08000023,2.7773645,10.0
E09000018,6.75072,12.0
E06000037,23.1873,9.0
E08000007,6.9008055,9.0
E08000010,17.620846,26.0
E06000040,15.391439,42.0
E10000011,6.2468853,9.0
E06000036,14.603136,12.0
E10000014,1.8482115,9.0
E06000046,85.701355,52.0
E10000034,1.5386,2.0
E08000021,40.778343,37.0
E08000034,26.254246,20.0
E06000027,15.606399,15.0
E06000032,1.6076727,1.0
E06000026,5.1366177,1.0
E10000028,15.212647,15.0
E10000032,48.731426,40.0
E06000033,9.596595,27.0
E06000013,30.070822,4.0
E09000022,1.5668433,16.0
E08000026,53.673145,45.0
E09000027,24.619345,15.0
E08000013,17.363333,6.0
E06000041,19.29663,10.0
E06000047,9.669628,3.0
E06000017,19.547102,52.0
E10000021,0.9879117,0.0
E08000025,41.69941,34.0
E10000008,128.18567,30.0
E08000018,14.549172,16.0
E06000005,24.051317,10.0
E10000017,2.9135482,9.0
E06000009,81.12076,93.0
E08000030,2.521155,15.0
E06000057,29.988272,9.0
E06000038,9.843192,39.0
E10000007,9.463938,9.0
E10000023,39.238014,23.0
E06000031,23.030096,24.0
E08000033,2.465554,2.0
E06000043,7.549234,3.0
E09000003,8.655215,8.0
E06000014,57.61065,20.0
E10000029,1.3542402,3.0
E10000002,19.5926,27.0
E09000006,26.027107,19.0
E08000011,15.023451,16.0
E06000021,10.348969,12.0
E09000026,22.83578,11.0
E06000056,9.94991,15.0
E06000002,12.64313,14.0
E06000034,40.907696,23.0
