n,o,l
oise,65.62315,74.0
meurthe_et_moselle,10.213621,4.0
alpes_maritimes,30.925209,7.0
marne,19.124111,17.0
loire,0.3275593,1.0
ain,6.9032207,4.0
pyrenees_atlantiques,8.910476,2.0
var,24.19902,20.0
aude,10.537563,9.0
ardennes,2.568574,2.0
loir_et_cher,0.0,2.0
somme,15.666096,24.0
hautes_pyrenees,4.517117,6.0
haute_garonne,19.55476,8.0
bouches_du_rhone,31.702265,17.0
bas_rhin,174.14458,114.0
cantal,0.0,2.0
landes,2.5361905,3.0
rhone,8.221328,18.0
calvados,13.576518,6.0
cote_d'or,7.5549946,6.0
eure_et_loir,32.46498,28.0
meuse,0.36781564,6.0
indre_et_loire,5.529826,3.0
aube,12.482777,24.0
indre,11.884252,18.0
val_de_marne,88.503075,86.0
haute_marne,1.8955107,3.0
herault,83.687805,41.0
gard,14.453505,19.0
paris,183.71248,138.0
haute_vienne,1.6826785,3.0
ardeche,2.0246315,0.0
vaucluse,12.943863,4.0
drome,9.622033,2.0
pas_de_calais,11.255941,16.0
loiret,23.403053,19.0
yvelines,54.454063,46.0
jura,2.4611769,6.0
tarn_et_garonne,1.1146638,3.0
manche,4.668629,2.0
territoire_de_belfort,5.6636252,6.0
eure,13.03394,10.0
val_d'oise,91.89044,57.0
pyrenees_orientales,0.54832673,0.0
hauts_de_seine,147.32376,131.0
moselle,26.36498,50.0
isere,75.56996,54.0
essonne,4.9250627,1.0
nievre,4.2952456,10.0
vosges,32.76385,29.0
lot,0.26328576,2.0
haute_saone,9.29704,7.0
seine_maritime,23.070112,15.0
dordogne,1.2178816,0.0
alpes_de_haute_provence,4.155689,2.0
puy_de_dome,10.372672,10.0
haut_rhin,64.33126,59.0
charente_maritime,3.9129288,5.0
vienne,0.0,2.0
nord,20.352655,8.0
saone_et_loire,9.95816,10.0
haute_loire,3.9490268,0.0
charente,0.64507127,0.0
loire_atlantique,0.17401803,0.0
aisne,6.081717,1.0
tarn,26.467472,22.0
gironde,1.3995826,1.0
cher,21.42001,21.0
mayenne,12.023703,12.0
doubs,0.0,0.0
seine_et_marne,8.88224,7.0
correze,69.78551,64.0
gers,0.0,1.0
orne,4.656354,6.0
maine_et_loire,2.74971,1.0
seine_saint_denis,114.19643,133.0
yonne,0.0,0.0
lot_et_garonne,1.3697802,0.0
haute_savoie,33.533497,19.0
savoie,0.0,0.0
