n,o,l
E08000016,13.423492,22.0
E09000001,0.0,0.0
E06000051,8.650568,22.0
E06000039,6.7488995,6.0
E09000005,20.546387,9.0
E09000020,1.119888,3.0
E08000001,19.867754,25.0
E06000004,4.5065947,21.0
E08000012,24.872124,21.0
E09000010,11.307158,3.0
E09000002,6.222353,2.0
E08000022,6.9258604,3.0
E08000031,12.648642,12.0
E10000013,28.678877,23.0
E08000032,14.527397,27.0
E08000035,32.759808,40.0
E08000003,21.220036,23.0
E06000035,11.491494,11.0
E06000042,7.697895,1.0
E06000008,5.8223314,4.0
E06000059,2.876032,5.0
E06000015,1.7403656,5.0
E06000011,14.571891,23.0
E08000024,25.38388,21.0
E06000003,2.467745,9.0
E06000024,1.7894195,12.0
E06000049,21.613743,17.0
E08000037,15.112053,24.0
E10000015,40.74698,52.0
E06000016,10.099548,22.0
E10000016,97.551476,102.0
E08000017,9.655255,9.0
E06000018,5.3886147,7.0
E08000002,10.786002,15.0
E06000050,15.437266,34.0
E06000045,7.8990126,8.0
E10000027,10.203231,10.0
E09000017,10.397307,6.0
E06000001,1.6451486,7.0
E10000031,24.467659,24.0
E10000006,28.778034,27.0
E10000030,58.397755,32.0
E08000019,42.591312,23.0
E06000055,8.4042425,11.0
E10000020,41.890003,58.0
E10000003,12.459879,27.0
E06000044,2.8539288,2.0
E09000004,11.638032,9.0
E10000019,20.471909,17.0
E06000020,4.726313,7.0
E09000029,12.253318,2.0
E06000012,0.19951975,2.0
E09000015,10.653682,8.0
E06000030,8.940734,12.0
E10000018,19.020458,25.0
E10000012,40.16594,40.0
E09000008,19.483665,18.0
E06000054,6.494775,11.0
E08000015,25.091047,16.0
E08000008,7.820592,1.0
E06000006,4.9962854,4.0
E06000052,6.7621374,1.0
E09000023,8.042211,12.0
E08000009,8.827729,8.0
E10000025,34.98825,15.0
E06000007,10.923337,16.0
E08000036,8.368284,10.0
E09000021,0.1492354,2.0
E09000009,6.6613173,13.0
E08000004,15.387907,11.0
E08000005,16.756418,14.0
E08000027,11.842385,19.0
E09000016,16.02903,2.0
E08000014,8.370332,13.0
E10000024,16.734816,22.0
E06000022,21.38985,2.0
E08000023,2.8624067,20.0
E09000018,14.052994,4.0
E06000037,8.627006,3.0
E08000007,7.2996793,15.0
E08000010,16.176956,27.0
E06000040,22.009666,7.0
E10000011,2.3136587,20.0
E06000036,10.121291,3.0
E10000014,2.3751915,45.0
E06000046,58.382435,9.0
E10000034,0.0,17.0
E08000021,28.902447,23.0
E08000034,15.922183,10.0
E06000027,11.363625,2.0
E06000032,6.20846,2.0
E06000026,9.531594,9.0
E10000028,5.412655,41.0
E10000032,39.243244,32.0
E06000033,26.1674,1.0
E06000013,1.0067798,13.0
E09000022,8.544673,8.0
E08000026,9.085062,4.0
E09000027,9.767627,3.0
E08000013,3.2972128,17.0
E06000041,8.707389,2.0
E06000047,6.5330734,56.0
E06000017,31.451853,0.0
E10000021,0.0,12.0
E08000025,20.82719,26.0
E10000008,59.407413,9.0
E08000018,14.523723,15.0
E06000005,15.73325,6.0
E10000017,2.7207325,49.0
E06000009,65.387924,15.0
E08000030,12.422215,28.0
E06000057,12.540723,15.0
E06000038,18.444225,13.0
E10000007,14.126903,30.0
E10000023,21.567867,29.0
E06000031,15.416444,15.0
E08000033,0.6410983,6.0
E06000043,2.2132044,12.0
E09000003,7.413644,14.0
E06000014,10.627288,9.0
E10000029,3.0169191,24.0
E10000002,31.392702,21.0
E09000006,17.024363,14.0
E08000011,7.835865,10.0
E06000021,8.505794,24.0
E09000026,5.5053396,7.0
E06000056,6.34526,4.0
E06000002,11.021796,20.0
E06000034,13.240293,2.0
