n,o,l
E08000016,13.486289,16.0
E09000001,0.44560164,0.0
E06000051,11.361295,15.0
E06000039,3.019699,5.0
E09000005,7.6953206,6.0
E09000020,2.029464,2.0
E08000001,15.357318,9.0
E06000004,5.6297035,4.0
E08000012,19.314342,10.0
E09000010,12.669318,4.0
E09000002,1.6059383,1.0
E08000022,4.7153773,0.0
E08000031,19.118013,1.0
E10000013,19.72402,7.0
E08000032,25.196924,18.0
E08000035,39.487896,25.0
E08000003,17.712353,14.0
E06000035,8.259311,8.0
E06000042,3.1471586,1.0
E06000008,4.8233824,2.0
E06000059,4.7261395,6.0
E06000015,4.939361,2.0
E06000011,17.184633,8.0
E08000024,17.919363,7.0
E06000003,5.9112372,0.0
E06000024,2.9991884,1.0
E06000049,20.742517,19.0
E08000037,17.013304,5.0
E10000015,31.718325,26.0
E06000016,14.033935,3.0
E10000016,85.54643,55.0
E08000017,13.519673,13.0
E06000018,9.171842,4.0
E08000002,9.865211,4.0
E06000050,16.508303,9.0
E06000045,7.047118,5.0
E10000027,9.674939,8.0
E09000017,23.299448,25.0
E06000001,5.9086714,4.0
E10000031,4.775456,4.0
E10000006,28.684998,13.0
E10000030,39.91007,21.0
E08000019,37.898235,30.0
E06000055,9.823316,5.0
E10000020,40.806988,31.0
E10000003,15.686793,11.0
E06000044,2.5118594,2.0
E09000004,6.5644927,4.0
E10000019,15.535446,8.0
E06000020,5.8414655,3.0
E09000029,5.117458,15.0
E06000012,1.9971262,0.0
E09000015,8.903441,5.0
E06000030,6.088747,10.0
E10000018,16.522186,7.0
E10000012,62.14851,29.0
E09000008,11.7083025,12.0
E06000054,4.9936934,12.0
E08000015,15.732629,13.0
E08000008,4.180591,2.0
E06000006,1.8780055,2.0
E06000052,4.8232203,4.0
E09000023,5.27613,4.0
E08000009,8.378652,7.0
E10000025,27.43352,15.0
E06000007,11.217015,5.0
E08000036,5.849737,9.0
E09000021,1.6184236,1.0
E09000009,2.779861,5.0
E08000004,7.9854217,16.0
E08000005,11.797713,14.0
E08000027,9.1431055,4.0
E09000016,11.955877,25.0
E08000014,4.816031,4.0
E10000024,8.614552,5.0
E06000022,14.738791,12.0
E08000023,1.4884936,2.0
E09000018,14.165839,5.0
E06000037,4.398027,4.0
E08000007,4.723449,2.0
E08000010,14.012361,9.0
E06000040,17.782583,13.0
E10000011,1.6656367,4.0
E06000036,5.839216,6.0
E10000014,1.7519407,4.0
E06000046,49.047127,18.0
E10000034,2.489037,6.0
E08000021,15.29774,17.0
E08000034,11.224013,6.0
E06000027,9.510707,7.0
E06000032,4.6135516,2.0
E06000026,3.8592803,1.0
E10000028,10.870759,3.0
E10000032,39.135834,40.0
E06000033,18.52559,11.0
E06000013,2.1898088,7.0
E09000022,11.490815,5.0
E08000026,7.7072144,0.0
E09000027,12.1103735,14.0
E08000013,1.1773123,1.0
E06000041,13.472211,6.0
E06000047,7.0876136,5.0
E06000017,33.321205,33.0
E10000021,0.4062508,1.0
E08000025,6.2321634,10.0
E10000008,42.653625,21.0
E08000018,10.114421,4.0
E06000005,14.489118,13.0
E10000017,4.3984294,6.0
E06000009,56.088474,21.0
E08000030,13.526248,2.0
E06000057,23.628897,0.0
E06000038,12.28915,1.0
E10000007,8.487664,3.0
E10000023,30.952417,10.0
E06000031,22.884336,18.0
E08000033,5.0386662,3.0
E06000043,2.135416,1.0
E09000003,1.6527084,0.0
E06000014,6.8190656,4.0
E10000029,5.9771037,8.0
E10000002,30.76443,12.0
E09000006,12.868325,9.0
E08000011,8.391639,5.0
E06000021,12.547056,15.0
E09000026,4.262797,2.0
E06000056,9.92571,8.0
E06000002,10.020469,5.0
E06000034,10.309845,11.0
