n,o,l
tarragona,0.15630458,0.0
almeria,0.2185203,0.0
guadalajara,19.970074,6.0
lleida,0.15631443,0.0
araba/alava,0.15638849,0.0
bizkaia,0.15631615,0.0
granada,1.46172,0.0
burgos,16.88474,55.0
alicante,41.20028,29.0
valladolid,27.725254,42.0
cuenca,60.988174,116.0
cordoba,0.40480077,0.0
jaen,0.95620537,0.0
malaga,2.9399555,0.0
valencia,35.368557,25.0
toledo,41.781986,21.0
avila,13.718518,9.0
barcelona,0.15632571,0.0
zamora,8.589849,28.0
ciudad_real,51.14343,34.0
palencia,7.486767,12.0
castellon,12.76338,2.0
leon,36.0145,2.0
girona,0.15638745,0.0
caceres,2.7242327,0.0
gipuzkoa,0.1563125,0.0
cadiz,0.77869916,0.0
badajoz,2.2331228,0.0
albacete,41.75463,5.0
sevilla,0.6609755,0.0
salamanca,60.80908,7.0
soria,34.57036,12.0
huelva,0.2443241,0.0
segovia,29.204977,12.0
