n,o,l
E08000016,23.328444,27.0
E09000001,1.7606715,0.0
E06000051,12.319575,15.0
E06000039,9.722498,17.0
E09000005,59.79929,34.0
E09000020,21.110506,6.0
E08000001,15.092709,31.0
E06000004,10.968887,15.0
E08000012,43.387943,31.0
E09000010,25.928158,35.0
E09000002,16.757376,13.0
E08000022,13.490516,11.0
E08000031,24.705078,17.0
E10000013,32.00484,27.0
E08000032,23.000044,17.0
E08000035,27.593359,36.0
E08000003,30.209278,49.0
E06000035,14.780089,13.0
E06000042,16.343147,16.0
E06000008,8.354322,16.0
E06000059,8.423867,8.0
E06000015,23.269615,5.0
E06000011,12.512927,26.0
E08000024,26.602566,30.0
E06000003,9.905074,5.0
E06000024,6.036667,5.0
E06000049,17.8621,28.0
E08000037,17.665455,25.0
E10000015,82.9448,61.0
E06000016,12.482314,13.0
E10000016,82.76679,67.0
E08000017,16.885218,4.0
E06000018,13.336255,11.0
E08000002,11.239142,10.0
E06000050,20.15201,22.0
E06000045,17.305265,17.0
E10000027,8.172853,17.0
E09000017,28.013172,17.0
E06000001,1.6094282,8.0
E10000031,30.619253,20.0
E10000006,63.272976,52.0
E10000030,81.48071,86.0
E08000019,86.37718,48.0
E06000055,10.481521,20.0
E10000020,27.991379,56.0
E10000003,23.40247,20.0
E06000044,0.8918845,11.0
E09000004,22.00785,23.0
E10000019,26.326044,31.0
E06000020,8.2331,5.0
E09000029,22.63238,25.0
E06000012,2.4183702,6.0
E09000015,37.2268,15.0
E06000030,3.3124504,17.0
E10000018,24.425707,22.0
E10000012,89.986404,50.0
E09000008,52.03309,48.0
E06000054,12.491567,5.0
E08000015,20.142035,46.0
E08000008,14.163537,15.0
E06000006,8.460393,10.0
E06000052,16.061192,10.0
E09000023,37.61841,15.0
E08000009,15.593986,24.0
E10000025,39.458267,52.0
E06000007,15.154076,29.0
E08000036,15.689781,15.0
E09000021,11.508759,4.0
E09000009,16.906057,17.0
E08000004,41.320244,26.0
E08000005,17.364874,18.0
E08000027,16.098097,25.0
E09000016,26.844645,10.0
E08000014,19.120018,14.0
E10000024,25.180933,30.0
E06000022,40.433548,45.0
E08000023,2.8874786,9.0
E09000018,10.839943,27.0
E06000037,25.8341,21.0
E08000007,6.0591063,12.0
E08000010,18.38487,20.0
E06000040,19.640467,30.0
E10000011,5.6657825,10.0
E06000036,20.143904,13.0
E10000014,5.451908,10.0
E06000046,82.768814,64.0
E10000034,1.2725816,0.0
E08000021,40.183205,48.0
E08000034,30.655806,31.0
E06000027,18.996614,24.0
E06000032,3.3863595,3.0
E06000026,1.4131635,16.0
E10000028,19.759153,24.0
E10000032,48.760887,51.0
E06000033,13.029326,34.0
E06000013,31.11339,7.0
E09000022,4.3137927,16.0
E08000026,48.743904,11.0
E09000027,26.165476,13.0
E08000013,19.88577,8.0
E06000041,21.565638,9.0
E06000047,12.20436,15.0
E06000017,23.354845,39.0
E10000021,1.0840094,0.0
E08000025,44.218315,33.0
E10000008,125.608025,82.0
E08000018,16.742977,25.0
E06000005,27.327368,20.0
E10000017,1.5097066,7.0
E06000009,77.25355,90.0
E08000030,7.3253736,8.0
E06000057,31.41409,22.0
E06000038,13.182479,31.0
E10000007,8.92569,36.0
E10000023,43.751587,31.0
E06000031,24.2538,15.0
E08000033,3.7894838,4.0
E06000043,8.933955,8.0
E09000003,9.993138,13.0
E06000014,53.91797,20.0
E10000029,2.6123104,7.0
E10000002,23.485437,21.0
E09000006,25.388807,21.0
E08000011,16.852804,8.0
E06000021,7.562165,14.0
E09000026,26.6616,14.0
E06000056,14.301389,16.0
E06000002,15.939388,20.0
E06000034,41.86979,20.0
