n,o,l
tarragona,0.28205794,0.0
almeria,1.6442932,0.0
guadalajara,32.294052,26.0
lleida,0.63051254,0.0
araba/alava,0.2806162,0.0
bizkaia,0.28143522,0.0
granada,8.493538,0.0
burgos,38.03074,62.0
alicante,35.49211,82.0
valladolid,31.214445,48.0
cuenca,111.6466,95.0
cordoba,2.3701193,0.0
jaen,6.600848,0.0
malaga,17.436277,0.0
valencia,45.574387,91.0
toledo,35.636738,59.0
avila,17.772783,12.0
barcelona,20.787022,0.0
zamora,10.046865,6.0
ciudad_real,58.747795,88.0
palencia,7.427348,8.0
castellon,21.73897,23.0
leon,31.541523,31.0
girona,0.28365076,0.0
caceres,7.142293,5.0
gipuzkoa,0.275788,0.0
cadiz,4.032724,0.0
badajoz,4.7380304,2.0
albacete,43.91597,73.0
sevilla,5.5077076,0.0
salamanca,58.256927,112.0
soria,49.409027,75.0
huelva,2.1915472,0.0
segovia,32.261208,35.0
