n,o,l
oise,13.82673,1.0
meurthe_et_moselle,2.4156933,0.0
alpes_maritimes,3.6695387,0.0
marne,3.126629,0.0
loire,0.0,0.0
ain,8.137306,0.0
pyrenees_atlantiques,0.12122702,0.0
var,3.6802168,0.0
aude,1.8269738,0.0
ardennes,1.1033486,0.0
loir_et_cher,0.0,0.0
somme,3.716698,0.0
hautes_pyrenees,4.0482683,0.0
haute_garonne,1.636307,0.0
bouches_du_rhone,4.159516,0.0
bas_rhin,33.34049,0.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,1.6878793,0.0
calvados,1.4909028,0.0
cote_d'or,0.092474304,0.0
eure_et_loir,13.360952,0.0
meuse,0.37535924,0.0
indre_et_loire,0.13115275,0.0
aube,5.4929285,0.0
indre,2.9720385,0.0
val_de_marne,21.64799,0.0
haute_marne,0.0,0.0
herault,4.0016885,3.0
gard,3.5316722,0.0
paris,37.50561,4.0
haute_vienne,0.007337451,0.0
ardeche,0.3421178,0.0
vaucluse,2.8802907,0.0
drome,0.3283627,0.0
pas_de_calais,5.6527405,1.0
loiret,3.4394176,0.0
yvelines,11.876225,0.0
jura,2.7587187,0.0
tarn_et_garonne,1.2274978,0.0
manche,1.5284433,0.0
territoire_de_belfort,0.52346706,0.0
eure,6.848386,2.0
val_d'oise,11.360065,6.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,24.05763,1.0
moselle,14.845548,0.0
isere,29.292412,1.0
essonne,0.8386691,0.0
nievre,4.5637684,0.0
vosges,2.2331908,0.0
lot,0.0,0.0
haute_saone,2.4529831,0.0
seine_maritime,4.4967546,0.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,1.6414566,0.0
haut_rhin,10.714165,0.0
charente_maritime,4.261362,0.0
vienne,0.0,0.0
nord,5.5070333,0.0
saone_et_loire,3.3398192,2.0
haute_loire,0.0,0.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,0.0,0.0
tarn,3.3672993,0.0
gironde,0.12370488,0.0
cher,2.196111,1.0
mayenne,3.3015633,0.0
doubs,0.0,0.0
seine_et_marne,1.9683619,4.0
correze,23.901728,1.0
gers,0.0,0.0
orne,0.7494865,0.0
maine_et_loire,0.06747876,0.0
seine_saint_denis,23.91236,5.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,5.262643,0.0
savoie,0.0,0.0
