n,o,l
oise,35.8926,69.0
meurthe_et_moselle,4.257047,9.0
alpes_maritimes,6.383809,4.0
marne,9.754896,16.0
loire,0.0,0.0
ain,2.4213703,11.0
pyrenees_atlantiques,1.923375,3.0
var,10.396128,32.0
aude,2.2098033,12.0
ardennes,0.4315208,3.0
loir_et_cher,0.0,1.0
somme,10.227808,20.0
hautes_pyrenees,2.4393415,8.0
haute_garonne,2.7433016,6.0
bouches_du_rhone,11.374896,19.0
bas_rhin,64.56289,166.0
cantal,0.0,0.0
landes,0.0,1.0
rhone,8.8484745,12.0
calvados,1.8766632,4.0
cote_d'or,1.4891684,2.0
eure_et_loir,14.804854,33.0
meuse,0.67113626,6.0
indre_et_loire,0.23966655,5.0
aube,7.134237,28.0
indre,7.3379974,15.0
val_de_marne,49.972256,95.0
haute_marne,0.0,1.0
herault,25.454903,20.0
gard,6.0765414,6.0
paris,90.725136,125.0
haute_vienne,0.0,2.0
ardeche,0.0,4.0
vaucluse,3.5964077,8.0
drome,1.1702554,0.0
pas_de_calais,7.7767425,20.0
loiret,9.445881,21.0
yvelines,23.060898,50.0
jura,1.9280981,1.0
tarn_et_garonne,0.0,21.0
manche,0.42620018,4.0
territoire_de_belfort,1.5617907,9.0
eure,8.884432,27.0
val_d'oise,31.121273,45.0
pyrenees_orientales,0.0,2.0
hauts_de_seine,71.553925,102.0
moselle,21.028196,90.0
isere,39.82257,101.0
essonne,0.6539314,4.0
nievre,1.4871578,8.0
vosges,11.777497,17.0
lot,0.0,1.0
haute_saone,2.4883442,8.0
seine_maritime,9.565883,13.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,4.235291,10.0
haut_rhin,36.60252,67.0
charente_maritime,2.3147388,1.0
vienne,0.0,0.0
nord,8.276611,32.0
saone_et_loire,6.0669665,14.0
haute_loire,0.0,0.0
charente,0.0,4.0
loire_atlantique,0.032636113,4.0
aisne,13.314182,0.0
tarn,0.0,21.0
gironde,9.581877,2.0
cher,5.597937,12.0
mayenne,0.0,31.0
doubs,3.8050573,1.0
seine_et_marne,34.674374,13.0
correze,0.0,84.0
gers,0.32707536,3.0
orne,0.0,5.0
maine_et_loire,0.0,4.0
seine_saint_denis,61.57899,73.0
yonne,0.0,1.0
lot_et_garonne,0.0,1.0
haute_savoie,12.976072,14.0
savoie,0.0,0.0
