n,o,l
oise,36.68673,9.0
meurthe_et_moselle,5.0417776,1.0
alpes_maritimes,8.276627,0.0
marne,7.141686,0.0
loire,0.0,0.0
ain,4.9706907,7.0
pyrenees_atlantiques,0.45805165,1.0
var,10.127502,1.0
aude,4.6872053,4.0
ardennes,0.8151,2.0
loir_et_cher,0.0,0.0
somme,10.069397,5.0
hautes_pyrenees,1.5016022,1.0
haute_garonne,3.6167135,1.0
bouches_du_rhone,6.689371,0.0
bas_rhin,89.187065,23.0
cantal,0.0,0.0
landes,0.0,0.0
rhone,0.3820228,1.0
calvados,8.793745,1.0
cote_d'or,0.0,0.0
eure_et_loir,39.577843,0.0
meuse,0.15360647,0.0
indre_et_loire,0.08491274,1.0
aube,11.868754,6.0
indre,6.452034,10.0
val_de_marne,59.18711,9.0
haute_marne,0.0,0.0
herault,16.36996,3.0
gard,8.638415,1.0
paris,106.40452,28.0
haute_vienne,0.0,2.0
ardeche,0.0,0.0
vaucluse,6.822588,0.0
drome,0.0,1.0
pas_de_calais,15.337592,7.0
loiret,9.243546,0.0
yvelines,29.551342,2.0
jura,7.5454435,0.0
tarn_et_garonne,2.6903563,0.0
manche,1.2358086,0.0
territoire_de_belfort,0.9499776,0.0
eure,21.844429,2.0
val_d'oise,27.824074,13.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,69.00498,13.0
moselle,25.523954,0.0
isere,77.52169,14.0
essonne,1.2503054,0.0
nievre,6.504798,3.0
vosges,9.211729,1.0
lot,0.0,0.0
haute_saone,11.910236,1.0
seine_maritime,2.833703,0.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,0.0
puy_de_dome,3.6823795,7.0
haut_rhin,19.758793,5.0
charente_maritime,0.5532343,0.0
vienne,0.0,0.0
nord,12.952717,3.0
saone_et_loire,7.1024036,0.0
haute_loire,0.0,1.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,13.073052,1.0
tarn,0.0,0.0
gironde,5.2881193,0.0
cher,8.043151,1.0
mayenne,0.0,0.0
doubs,4.05084,0.0
seine_et_marne,64.04714,22.0
correze,0.0,0.0
gers,0.60007966,0.0
orne,0.0,0.0
maine_et_loire,0.0,0.0
seine_saint_denis,68.57133,24.0
yonne,0.0,0.0
lot_et_garonne,0.0,2.0
haute_savoie,13.796061,2.0
savoie,0.0,0.0
