n,o,l
E08000016,15.101443,14.0
E09000001,4.359736,0.0
E06000051,15.843225,13.0
E06000039,6.9088016,4.0
E09000005,14.2313,9.0
E09000020,7.52646,0.0
E08000001,21.1526,15.0
E06000004,10.746764,6.0
E08000012,20.515203,23.0
E09000010,11.264216,6.0
E09000002,7.5410237,2.0
E08000022,8.9047985,7.0
E08000031,18.624668,36.0
E10000013,25.577581,17.0
E08000032,20.653427,50.0
E08000035,40.61911,35.0
E08000003,20.737328,17.0
E06000035,13.7172575,9.0
E06000042,7.9185643,15.0
E06000008,9.118171,10.0
E06000059,9.809781,5.0
E06000015,7.4379835,9.0
E06000011,17.454275,34.0
E08000024,22.042665,26.0
E06000003,10.499101,7.0
E06000024,7.558675,8.0
E06000049,21.815676,19.0
E08000037,24.207737,36.0
E10000015,35.60437,62.0
E06000016,16.139404,13.0
E10000016,87.11839,88.0
E08000017,13.72339,29.0
E06000018,13.747692,6.0
E08000002,12.761958,7.0
E06000050,21.849926,14.0
E06000045,12.924581,10.0
E10000027,14.000934,21.0
E09000017,11.079347,5.0
E06000001,23.466702,10.0
E10000031,11.868847,23.0
E10000006,28.749548,76.0
E10000030,44.79426,28.0
E08000019,32.17263,39.0
E06000055,15.501938,14.0
E10000020,43.295902,46.0
E10000003,19.848356,23.0
E06000044,5.2378,0.0
E09000004,8.997075,5.0
E10000019,17.498653,14.0
E06000020,10.049227,9.0
E09000029,9.6349535,10.0
E06000012,6.609573,0.0
E09000015,13.607123,28.0
E06000030,10.390998,5.0
E10000018,19.308617,21.0
E10000012,48.618973,48.0
E09000008,16.917912,9.0
E06000054,10.879098,16.0
E08000015,20.374437,14.0
E08000008,8.22493,10.0
E06000006,6.6200447,7.0
E06000052,9.736702,13.0
E09000023,7.7545047,4.0
E08000009,12.914781,11.0
E10000025,29.232096,12.0
E06000007,16.78054,11.0
E08000036,9.958831,6.0
E09000021,7.1735263,6.0
E09000009,11.734788,18.0
E08000004,18.337563,20.0
E08000005,13.749045,7.0
E08000027,14.162639,25.0
E09000016,8.929184,2.0
E08000014,12.560393,15.0
E10000024,19.27317,34.0
E06000022,6.1865506,1.0
E08000023,15.288264,13.0
E09000018,8.687102,8.0
E06000037,9.92711,11.0
E08000007,16.92894,21.0
E08000010,22.88684,13.0
E06000040,5.430857,4.0
E10000011,11.758179,13.0
E06000036,6.1045184,3.0
E10000014,52.99525,39.0
E06000046,7.279729,8.0
E10000034,21.247992,17.0
E08000021,14.211042,12.0
E08000034,10.348338,11.0
E06000027,8.573871,0.0
E06000032,10.8292675,1.0
E06000026,10.623696,4.0
E10000028,43.30146,32.0
E10000032,22.244095,25.0
E06000033,5.7587037,4.0
E06000013,15.231533,7.0
E09000022,12.315005,7.0
E08000026,15.781908,12.0
E09000027,4.9138026,10.0
E08000013,16.550716,5.0
E06000041,11.290803,7.0
E06000047,36.152863,64.0
E06000017,4.3629956,0.0
E10000021,12.631787,15.0
E08000025,48.04767,44.0
E10000008,15.754524,23.0
E08000018,17.785198,20.0
E06000005,8.531062,11.0
E10000017,61.555748,43.0
E06000009,17.981304,12.0
E08000030,19.940144,10.0
E06000057,15.654933,18.0
E06000038,12.158669,13.0
E10000007,21.780653,22.0
E10000023,21.737938,36.0
E06000031,8.62339,7.0
E08000033,6.257309,1.0
E06000043,7.035875,5.0
E09000003,12.116941,12.0
E06000014,9.418684,19.0
E10000029,29.61966,19.0
E10000002,14.595658,5.0
E09000006,10.82166,15.0
E08000011,14.650304,30.0
E06000021,15.53493,12.0
E09000026,8.953282,4.0
E06000056,12.757796,7.0
E06000002,14.369853,3.0
E06000034,6.738873,5.0
