n,o,l
tarragona,5.8981323,0.0
almeria,6.0877156,3.0
guadalajara,25.436592,7.0
lleida,11.756944,0.0
araba/alava,27.217794,0.0
bizkaia,49.342194,0.0
granada,42.105064,12.0
burgos,51.395634,29.0
alicante,49.362137,135.0
valladolid,44.2221,0.0
cuenca,49.88082,126.0
cordoba,9.214185,1.0
jaen,10.447842,15.0
malaga,44.074142,16.0
valencia,63.558575,135.0
toledo,51.909702,103.0
avila,36.98583,30.0
barcelona,291.9892,55.0
zamora,9.266727,19.0
ciudad_real,83.325386,51.0
palencia,27.781895,4.0
castellon,28.199106,35.0
leon,41.99203,35.0
girona,53.376965,0.0
caceres,6.9838996,3.0
gipuzkoa,11.043604,0.0
cadiz,8.39781,5.0
badajoz,2.734346,17.0
albacete,50.423504,97.0
sevilla,17.808489,40.0
salamanca,53.707203,86.0
soria,25.574663,32.0
huelva,4.45849,0.0
segovia,26.575716,26.0
