n,o,l
E08000016,9.602193,8.0
E09000001,0.3169006,0.0
E06000051,7.525883,12.0
E06000039,2.2450688,2.0
E09000005,3.1333864,5.0
E09000020,0.36928794,0.0
E08000001,6.5339293,10.0
E06000004,5.156665,4.0
E08000012,11.050176,4.0
E09000010,0.6539788,1.0
E09000002,0.45563546,1.0
E08000022,2.0352104,4.0
E08000031,8.565683,6.0
E10000013,11.340349,5.0
E08000032,19.421026,15.0
E08000035,20.2748,9.0
E08000003,8.886398,15.0
E06000035,2.487098,5.0
E06000042,1.9058968,4.0
E06000008,1.3502549,4.0
E06000059,1.289965,0.0
E06000015,1.1549746,5.0
E06000011,13.360565,11.0
E08000024,9.995621,7.0
E06000003,2.0571532,0.0
E06000024,2.9822657,8.0
E06000049,11.387127,13.0
E08000037,10.99414,4.0
E10000015,27.130505,26.0
E06000016,7.216535,9.0
E10000016,49.53076,54.0
E08000017,11.154299,17.0
E06000018,3.383203,3.0
E08000002,5.1581054,4.0
E06000050,11.486544,20.0
E06000045,3.9658186,7.0
E10000027,5.8150725,8.0
E09000017,1.0968114,0.0
E06000001,1.5830939,13.0
E10000031,14.103156,5.0
E10000006,20.76506,11.0
E10000030,16.355549,13.0
E08000019,23.621552,18.0
E06000055,4.4116764,2.0
E10000020,33.326633,6.0
E10000003,12.289422,43.0
E06000044,0.74132645,0.0
E09000004,2.1102486,4.0
E10000019,5.5636325,9.0
E06000020,1.8423134,9.0
E09000029,2.612785,1.0
E06000012,0.424067,1.0
E09000015,4.6141157,2.0
E06000030,2.3555307,4.0
E10000018,9.825974,15.0
E10000012,30.77846,34.0
E09000008,7.3295937,6.0
E06000054,4.6048493,6.0
E08000015,8.081598,15.0
E08000008,2.8533432,18.0
E06000006,0.8433907,4.0
E06000052,2.7818353,3.0
E09000023,2.503669,2.0
E08000009,3.6820977,12.0
E10000025,9.617359,28.0
E06000007,5.028357,4.0
E08000036,5.5787096,9.0
E09000021,0.409232,8.0
E09000009,1.2737588,6.0
E08000004,6.019607,9.0
E08000005,8.374567,3.0
E08000027,3.1132298,4.0
E09000016,11.141062,2.0
E08000014,1.4968945,4.0
E10000024,4.8462996,15.0
E06000022,12.715225,1.0
E08000023,0.4049303,5.0
E09000018,9.340952,1.0
E06000037,2.2282202,4.0
E08000007,1.0721194,9.0
E08000010,9.480849,34.0
E06000040,9.965377,1.0
E10000011,0.63265634,3.0
E06000036,5.628228,1.0
E10000014,0.7013637,32.0
E06000046,25.192078,1.0
E10000034,1.7130336,11.0
E08000021,9.049772,2.0
E08000034,6.958182,6.0
E06000027,6.4414306,1.0
E06000032,0.41641912,0.0
E06000026,2.3862555,2.0
E10000028,1.3574518,23.0
E10000032,22.073898,13.0
E06000033,0.79767466,2.0
E06000013,9.93544,11.0
E09000022,5.264745,2.0
E08000026,1.7055732,1.0
E09000027,5.917785,3.0
E08000013,0.96540403,10.0
E06000041,4.4867625,2.0
E06000047,1.3512131,26.0
E06000017,26.786903,1.0
E10000021,0.25553203,35.0
E08000025,6.1092753,30.0
E10000008,18.846909,4.0
E08000018,7.2740026,9.0
E06000005,9.773584,4.0
E10000017,3.5301385,38.0
E06000009,30.996517,9.0
E08000030,5.463044,3.0
E06000057,9.217482,24.0
E06000038,6.1773324,1.0
E10000007,4.539319,12.0
E10000023,13.373896,17.0
E06000031,18.539762,8.0
E08000033,3.4751918,2.0
E06000043,0.38551384,2.0
E09000003,1.2376345,3.0
E06000014,3.40541,13.0
E10000029,6.201854,27.0
E10000002,14.217058,8.0
E09000006,5.9354897,13.0
E08000011,4.970713,6.0
E06000021,9.842373,9.0
E09000026,1.9090136,0.0
E06000056,2.9379714,4.0
E06000002,6.5015287,0.0
E06000034,8.237936,5.0
