n,o,l
tarragona,35.087845,0.0
almeria,17.948122,1.0
guadalajara,0.12689498,57.0
lleida,33.309654,38.0
araba/alava,67.03118,21.0
bizkaia,247.90445,152.0
granada,52.325653,32.0
burgos,27.755001,25.0
alicante,92.44687,79.0
valladolid,61.759815,135.0
cuenca,0.12689093,36.0
cordoba,59.34257,21.0
jaen,30.06636,8.0
malaga,67.169464,23.0
valencia,124.979706,113.0
toledo,0.126895,32.0
avila,33.978382,35.0
barcelona,817.4348,638.0
zamora,18.91959,40.0
ciudad_real,0.12689756,175.0
palencia,22.48923,16.0
castellon,40.385414,27.0
leon,48.31628,104.0
girona,133.86542,0.0
caceres,49.316326,21.0
gipuzkoa,41.66972,35.0
cadiz,34.501217,11.0
badajoz,15.933624,5.0
albacete,0.126895,56.0
sevilla,66.11376,17.0
salamanca,75.5168,23.0
soria,34.26614,64.0
huelva,13.0995655,6.0
segovia,71.73748,68.0
