n,o,l
oise,2.713568,9.0
meurthe_et_moselle,0.11070402,0.0
alpes_maritimes,0.11058798,0.0
marne,0.15523157,0.0
loire,0.10319379,1.0
ain,0.27976456,0.0
pyrenees_atlantiques,0.14465353,0.0
var,0.31044832,5.0
aude,0.13826212,0.0
ardennes,0.1295207,0.0
loir_et_cher,0.110537395,0.0
somme,1.9358038,4.0
hautes_pyrenees,0.2773041,0.0
haute_garonne,0.44380334,7.0
bouches_du_rhone,0.7411975,0.0
bas_rhin,4.5706596,11.0
cantal,0.14999738,1.0
landes,0.110593535,0.0
rhone,0.13918371,0.0
calvados,0.8110064,0.0
cote_d'or,0.108825065,0.0
eure_et_loir,0.5183134,1.0
meuse,0.123998486,0.0
indre_et_loire,0.30306074,2.0
aube,0.37410513,1.0
indre,0.4868344,0.0
val_de_marne,2.2047336,8.0
haute_marne,0.11053737,0.0
herault,1.5197842,13.0
gard,0.9104759,3.0
paris,4.9311543,11.0
haute_vienne,0.16280884,0.0
ardeche,0.18552095,0.0
vaucluse,0.09181532,0.0
drome,0.09627218,0.0
pas_de_calais,3.516536,5.0
loiret,0.13927805,2.0
yvelines,1.0458176,4.0
jura,0.10972549,2.0
tarn_et_garonne,0.1052094,0.0
manche,0.10735629,0.0
territoire_de_belfort,0.12417433,0.0
eure,1.2212231,1.0
val_d'oise,1.0866196,5.0
pyrenees_orientales,0.091258794,0.0
hauts_de_seine,1.7401562,4.0
moselle,0.4464499,0.0
isere,4.303008,0.0
essonne,0.10142815,14.0
nievre,0.4543369,0.0
vosges,0.13929164,1.0
lot,0.12443365,0.0
haute_saone,0.88172734,3.0
seine_maritime,0.46852794,1.0
dordogne,0.12403458,0.0
alpes_de_haute_provence,0.15925084,0.0
puy_de_dome,0.19303937,10.0
haut_rhin,1.0904645,0.0
charente_maritime,0.22062805,0.0
vienne,0.1606638,2.0
nord,1.6474203,10.0
saone_et_loire,0.1602436,5.0
haute_loire,0.15904117,0.0
charente,0.12403605,0.0
loire_atlantique,0.124051474,0.0
aisne,0.12445301,0.0
tarn,0.6212338,4.0
gironde,0.11054127,0.0
cher,0.11055954,1.0
mayenne,0.39629513,1.0
doubs,0.10165352,0.0
seine_et_marne,0.2794283,0.0
correze,1.560522,2.0
gers,0.11053419,0.0
orne,0.6581161,6.0
maine_et_loire,0.2960426,1.0
seine_saint_denis,1.553184,3.0
yonne,0.104493156,0.0
lot_et_garonne,0.1129636,0.0
haute_savoie,0.9575122,0.0
savoie,0.13883993,0.0
