n,o,l
tarragona,21.849224,0.0
almeria,5.6546984,1.0
guadalajara,0.122691184,57.0
lleida,58.296455,38.0
araba/alava,49.01667,21.0
bizkaia,172.67215,152.0
granada,34.083443,32.0
burgos,25.087103,25.0
alicante,57.771473,79.0
valladolid,102.54142,135.0
cuenca,0.122688144,36.0
cordoba,17.56267,21.0
jaen,27.186964,8.0
malaga,34.493454,23.0
valencia,126.829414,113.0
toledo,0.122691184,32.0
avila,27.883827,35.0
barcelona,864.9231,638.0
zamora,13.492128,40.0
ciudad_real,0.122691184,175.0
palencia,21.657873,16.0
castellon,29.544954,27.0
leon,42.17231,104.0
girona,17.46087,0.0
caceres,59.69511,21.0
gipuzkoa,52.515903,35.0
cadiz,0.123110905,11.0
badajoz,12.197268,5.0
albacete,27.935415,56.0
sevilla,47.379574,17.0
salamanca,17.047554,23.0
soria,62.483547,64.0
huelva,4.950627,6.0
segovia,84.641945,68.0
