n,o,l
tarragona,35.15318,140.0
almeria,17.989708,0.0
guadalajara,0.11364928,0.0
lleida,33.599014,40.0
araba/alava,67.30485,69.0
bizkaia,249.1513,114.0
granada,52.64439,49.0
burgos,27.843155,18.0
alicante,92.89158,46.0
valladolid,61.89985,42.0
cuenca,0.11364566,0.0
cordoba,59.43118,9.0
jaen,30.31038,39.0
malaga,67.30702,16.0
valencia,125.48421,87.0
toledo,0.11364929,0.0
avila,33.990593,53.0
barcelona,823.975,1012.0
zamora,18.847729,1.0
ciudad_real,0.11365158,0.0
palencia,22.547394,14.0
castellon,40.458973,17.0
leon,48.546345,54.0
girona,134.27287,40.0
caceres,49.225674,4.0
gipuzkoa,41.779507,28.0
cadiz,34.74572,19.0
badajoz,15.998655,17.0
albacete,0.11364929,0.0
sevilla,66.37089,50.0
salamanca,75.69171,60.0
soria,34.39334,21.0
huelva,13.141355,4.0
segovia,71.90277,104.0
