n,o,l
oise,58.558296,60.0
loire_atlantique,0.8931616,0.0
calvados,4.149558,7.0
hauts_de_seine,118.053116,95.0
tarn_et_garonne,0.33754718,3.0
val_de_marne,72.673065,90.0
alpes_de_haute_provence,1.1036949,0.0
vosges,23.2929,10.0
haute_saone,4.84705,6.0
vaucluse,8.221477,3.0
charente_maritime,2.7776072,4.0
ardeche,0.12939623,5.0
savoie,0.0,1.0
loir_et_cher,0.09270314,1.0
haute_marne,0.2364433,1.0
alpes_maritimes,12.580002,30.0
drome,2.2201903,5.0
meuse,1.8102927,3.0
aude,6.7958827,8.0
herault,47.90516,14.0
manche,1.4607589,7.0
yvelines,44.17256,34.0
seine_et_marne,58.057705,96.0
ain,3.220333,6.0
indre_et_loire,2.6900623,3.0
correze,0.0,0.0
bouches_du_rhone,128.32483,102.0
loiret,18.331509,19.0
moselle,33.33041,74.0
nord,7.9968157,28.0
vienne,0.044337112,0.0
eure_et_loir,21.831923,37.0
puy_de_dome,7.4235463,8.0
rhone,15.852506,13.0
ardennes,0.8516367,12.0
charente,0.0,0.0
aisne,19.958021,17.0
var,9.244136,3.0
lot_et_garonne,0.0,1.0
loire,0.0,0.0
pyrenees_orientales,0.0,3.0
nievre,4.1443067,35.0
aube,14.593031,26.0
maine_et_loire,0.0,0.0
haute_savoie,20.509226,8.0
saone_et_loire,6.7950993,18.0
doubs,6.621823,7.0
pyrenees_atlantiques,4.2726936,2.0
pas_de_calais,11.867089,27.0
indre,12.477519,21.0
cote_d'or,3.4983199,3.0
seine_maritime,13.518591,23.0
marne,15.577756,18.0
yonne,0.0,2.0
haute_vienne,0.48901275,2.0
seine_saint_denis,104.49043,109.0
bas_rhin,20.965439,12.0
lot,0.000990848,0.0
landes,61.60783,33.0
haut_rhin,0.0,1.0
orne,0.44089863,0.0
isere,3.9408553,4.0
territoire_de_belfort,1.0641315,2.0
haute_garonne,8.600394,12.0
dordogne,0.012201349,1.0
paris,145.08698,171.0
gard,12.724472,7.0
mayenne,0.0,0.0
val_d'oise,60.451954,32.0
gironde,18.281021,11.0
cher,10.537104,6.0
eure,9.438046,26.0
jura,2.1573708,2.0
tarn,0.07171049,0.0
haute_loire,0.55231714,1.0
somme,14.32516,19.0
gers,2.507149,8.0
cantal,0.05566967,1.0
meurthe_et_moselle,6.621485,16.0
hautes_pyrenees,3.370227,6.0
essonne,59.415016,103.0
