n,o,l
oise,38.660275,16.0
loire_atlantique,0.2740435,0.0
calvados,1.610194,0.0
hauts_de_seine,72.821434,17.0
tarn_et_garonne,3.1865733,2.0
val_de_marne,63.054707,40.0
alpes_de_haute_provence,0.35448,0.0
vosges,7.5164404,0.0
haute_saone,4.3715253,2.0
vaucluse,9.307151,3.0
charente_maritime,1.3101349,5.0
ardeche,1.0334852,2.0
savoie,0.4948452,1.0
loir_et_cher,0.47637373,0.0
haute_marne,0.46018028,0.0
alpes_maritimes,8.725961,2.0
drome,1.0378389,5.0
meuse,1.604265,2.0
aude,6.7617226,2.0
herault,14.213425,23.0
manche,2.6494536,2.0
yvelines,32.928757,21.0
seine_et_marne,67.582245,47.0
ain,6.356167,13.0
indre_et_loire,0.9967575,4.0
correze,0.40311325,0.0
bouches_du_rhone,89.08749,32.0
loiret,9.148325,2.0
moselle,28.213705,6.0
nord,13.975097,8.0
vienne,0.39571577,1.0
eure_et_loir,42.83844,6.0
puy_de_dome,5.7577324,1.0
rhone,6.3709087,7.0
ardennes,2.3846526,1.0
charente,0.45687968,0.0
aisne,11.067375,13.0
var,8.118174,18.0
lot_et_garonne,0.4194603,0.0
loire,0.37455165,10.0
pyrenees_orientales,0.6616927,0.0
nievre,7.6510215,1.0
aube,15.883943,5.0
maine_et_loire,0.33982202,0.0
haute_savoie,15.542224,33.0
saone_et_loire,7.945543,5.0
doubs,4.605711,0.0
pyrenees_atlantiques,1.5285449,2.0
pas_de_calais,17.3305,10.0
indre,9.972326,34.0
cote_d'or,0.6693573,3.0
seine_maritime,14.843354,6.0
marne,8.209609,0.0
yonne,0.425479,1.0
haute_vienne,1.0825601,2.0
seine_saint_denis,71.854836,25.0
bas_rhin,5.6549644,5.0
lot,0.2734051,0.0
landes,0.59991556,1.0
haut_rhin,17.942205,5.0
orne,0.3428321,0.0
isere,2.8263688,0.0
territoire_de_belfort,2.1333132,1.0
haute_garonne,5.5512133,6.0
dordogne,0.3677765,0.0
paris,106.67077,35.0
gard,10.848162,1.0
mayenne,0.42108157,0.0
val_d'oise,31.968702,9.0
gironde,5.737336,1.0
cher,8.061849,1.0
eure,21.238997,12.0
jura,10.551707,4.0
tarn,0.8576647,1.0
haute_loire,0.39649963,1.0
somme,11.212796,12.0
gers,2.0474463,4.0
cantal,0.32491022,2.0
meurthe_et_moselle,7.2781916,3.0
hautes_pyrenees,2.2377677,2.0
essonne,81.30355,35.0
