n,o,l
oise,32.621613,5.0
meurthe_et_moselle,6.1632814,0.0
alpes_maritimes,4.9928665,0.0
marne,6.573714,0.0
loire,0.0,0.0
ain,6.8965116,4.0
pyrenees_atlantiques,0.19745876,18.0
var,10.539313,2.0
aude,4.344276,0.0
ardennes,2.1808524,5.0
loir_et_cher,0.0,0.0
somme,10.312816,2.0
hautes_pyrenees,13.2442465,1.0
haute_garonne,3.2141953,0.0
bouches_du_rhone,11.884784,0.0
bas_rhin,83.84544,12.0
cantal,0.0,4.0
landes,0.0,0.0
rhone,4.239112,1.0
calvados,2.6351779,0.0
cote_d'or,0.3869704,0.0
eure_et_loir,33.24439,0.0
meuse,1.0172424,0.0
indre_et_loire,0.2919591,0.0
aube,14.127884,0.0
indre,9.015588,1.0
val_de_marne,49.914978,8.0
haute_marne,0.0,0.0
herault,9.28718,8.0
gard,10.375323,1.0
paris,83.03267,50.0
haute_vienne,0.2656871,0.0
ardeche,1.1190834,0.0
vaucluse,7.3771086,0.0
drome,1.2704732,0.0
pas_de_calais,16.731451,2.0
loiret,7.259788,0.0
yvelines,29.95859,3.0
jura,6.1763606,2.0
tarn_et_garonne,4.301292,0.0
manche,5.5504704,0.0
territoire_de_belfort,1.6243093,0.0
eure,19.76846,5.0
val_d'oise,24.786676,8.0
pyrenees_orientales,0.0,0.0
hauts_de_seine,61.36012,9.0
moselle,33.352962,0.0
isere,67.146645,3.0
essonne,2.2635856,0.0
nievre,8.581406,0.0
vosges,6.273712,0.0
lot,0.0,0.0
haute_saone,8.38342,2.0
seine_maritime,11.436739,2.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.05606053,0.0
puy_de_dome,4.8823037,6.0
haut_rhin,28.170847,0.0
charente_maritime,14.359864,0.0
vienne,0.0,0.0
nord,14.063106,0.0
saone_et_loire,6.536551,0.0
haute_loire,0.0,0.0
charente,0.052820113,0.0
loire_atlantique,0.014374301,0.0
aisne,0.0,1.0
tarn,8.866209,0.0
gironde,0.62287337,0.0
cher,6.2738914,0.0
mayenne,9.715905,0.0
doubs,0.0,1.0
seine_et_marne,5.863103,9.0
correze,60.771805,0.0
gers,0.0,0.0
orne,1.9880483,0.0
maine_et_loire,0.26125565,0.0
seine_saint_denis,61.935608,10.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,17.59501,1.0
savoie,0.0,0.0
