n,o,l
oise,37.88599,2.0
loire_atlantique,0.0,0.0
calvados,2.1192956,13.0
hauts_de_seine,70.71658,2.0
tarn_et_garonne,2.002046,0.0
val_de_marne,56.307117,5.0
alpes_de_haute_provence,0.0,0.0
vosges,11.192478,0.0
haute_saone,3.2380502,0.0
vaucluse,1.7039818,0.0
charente_maritime,1.3896576,0.0
ardeche,0.5776717,0.0
savoie,0.0,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,8.241954,0.0
drome,1.376773,0.0
meuse,0.42851496,0.0
aude,3.4181654,0.0
herault,20.719206,1.0
manche,1.2167003,0.0
yvelines,21.6125,0.0
seine_et_marne,48.930122,4.0
ain,4.299523,0.0
indre_et_loire,0.7444884,1.0
correze,0.0,0.0
bouches_du_rhone,74.9085,1.0
loiret,10.269909,0.0
moselle,32.702343,0.0
nord,14.066303,0.0
vienne,0.0,0.0
eure_et_loir,21.222778,0.0
puy_de_dome,5.177379,1.0
rhone,12.769053,0.0
ardennes,1.6567011,1.0
charente,0.0,0.0
aisne,14.676397,0.0
var,8.960523,1.0
lot_et_garonne,0.0,0.0
loire,0.0,0.0
pyrenees_orientales,0.0,0.0
nievre,7.7635813,1.0
aube,9.61227,0.0
maine_et_loire,0.0,0.0
haute_savoie,8.350536,0.0
saone_et_loire,8.338705,1.0
doubs,4.447819,0.0
pyrenees_atlantiques,0.64544564,0.0
pas_de_calais,13.306585,0.0
indre,7.9003067,0.0
cote_d'or,0.8186924,0.0
seine_maritime,10.790081,1.0
marne,9.478658,0.0
yonne,0.07604566,0.0
haute_vienne,0.0,0.0
seine_saint_denis,66.47867,7.0
bas_rhin,10.705917,0.0
lot,0.0,0.0
landes,24.635878,0.0
haut_rhin,0.0,0.0
orne,0.0,0.0
isere,1.900201,0.0
territoire_de_belfort,0.23463494,0.0
haute_garonne,3.4545586,0.0
dordogne,0.0,0.0
paris,98.88634,16.0
gard,4.127549,0.0
mayenne,0.0,0.0
val_d'oise,27.2312,3.0
gironde,7.748251,0.0
cher,7.3161283,0.0
eure,18.574335,0.0
jura,1.135821,0.0
tarn,0.0,0.0
haute_loire,0.0,0.0
somme,12.721903,3.0
gers,0.89314276,0.0
cantal,0.0,1.0
meurthe_et_moselle,3.5830004,0.0
hautes_pyrenees,3.1132314,1.0
essonne,56.07948,5.0
