n,o,l
oise,40.424416,30.0
meurthe_et_moselle,5.1707606,3.0
alpes_maritimes,8.942471,1.0
marne,8.470009,0.0
loire,0.0,6.0
ain,5.382664,12.0
pyrenees_atlantiques,0.81163263,14.0
var,13.310609,5.0
aude,4.8997607,1.0
ardennes,1.3055935,0.0
loir_et_cher,0.0,0.0
somme,12.701419,7.0
hautes_pyrenees,2.5776367,1.0
haute_garonne,4.653081,1.0
bouches_du_rhone,9.807891,1.0
bas_rhin,101.6575,47.0
cantal,0.0,1.0
landes,0.0,1.0
rhone,0.87548405,3.0
calvados,11.416853,1.0
cote_d'or,0.037652727,1.0
eure_et_loir,37.432842,0.0
meuse,0.20475578,2.0
indre_et_loire,0.37569758,0.0
aube,13.674435,6.0
indre,9.243998,15.0
val_de_marne,64.89554,32.0
haute_marne,0.0,1.0
herault,20.803835,15.0
gard,7.9291906,9.0
paris,110.38197,58.0
haute_vienne,0.0,1.0
ardeche,0.27696237,0.0
vaucluse,7.028646,1.0
drome,0.43108922,0.0
pas_de_calais,17.513487,10.0
loiret,11.635323,0.0
yvelines,31.246054,48.0
jura,7.554572,3.0
tarn_et_garonne,3.7827582,1.0
manche,1.6484691,0.0
territoire_de_belfort,1.6457894,5.0
eure,22.562374,16.0
val_d'oise,32.695633,14.0
pyrenees_orientales,0.0,2.0
hauts_de_seine,76.08894,17.0
moselle,36.09379,9.0
isere,77.833206,0.0
essonne,1.4471896,79.0
nievre,9.100241,2.0
vosges,12.243174,0.0
lot,0.0,0.0
haute_saone,13.468715,0.0
seine_maritime,3.6663988,2.0
dordogne,0.0,0.0
alpes_de_haute_provence,0.0,1.0
puy_de_dome,4.8256345,4.0
haut_rhin,26.557638,7.0
charente_maritime,0.97917104,2.0
vienne,0.0,1.0
nord,15.108188,6.0
saone_et_loire,9.857864,6.0
haute_loire,0.0,2.0
charente,0.0,0.0
loire_atlantique,0.0,0.0
aisne,16.082048,0.0
tarn,0.0072205625,7.0
gironde,7.195471,1.0
cher,9.353289,2.0
mayenne,0.0,6.0
doubs,5.550669,1.0
seine_et_marne,66.52667,0.0
correze,0.0,16.0
gers,0.8800113,0.0
orne,0.0,1.0
maine_et_loire,0.0,8.0
seine_saint_denis,72.96355,37.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
haute_savoie,13.381528,6.0
savoie,0.0,2.0
