n,o,l
oise,50.641,18.0
loire_atlantique,0.0,0.0
calvados,1.982528,6.0
hauts_de_seine,87.495674,77.0
tarn_et_garonne,4.34375,2.0
val_de_marne,79.964516,40.0
alpes_de_haute_provence,0.0,5.0
vosges,12.006465,8.0
haute_saone,6.1746845,1.0
vaucluse,10.251085,10.0
charente_maritime,1.6280105,6.0
ardeche,0.9938103,5.0
savoie,0.2735912,0.0
loir_et_cher,0.0,0.0
haute_marne,0.0,0.0
alpes_maritimes,11.874695,10.0
drome,0.9910505,2.0
meuse,1.5656977,7.0
aude,8.283593,0.0
herault,19.144867,27.0
manche,3.5644345,6.0
yvelines,41.732132,15.0
seine_et_marne,83.96492,66.0
ain,6.927805,33.0
indre_et_loire,1.0000973,0.0
correze,0.0,0.0
bouches_du_rhone,118.02882,59.0
loiret,14.301913,1.0
moselle,35.93436,50.0
nord,19.769365,11.0
vienne,0.0,0.0
eure_et_loir,52.084362,16.0
puy_de_dome,6.6666136,2.0
rhone,10.6869135,10.0
ardennes,2.7864497,3.0
charente,0.10309954,1.0
aisne,16.494926,11.0
var,14.587188,9.0
lot_et_garonne,0.0,0.0
loire,0.0,1.0
pyrenees_orientales,0.11597416,0.0
nievre,11.35006,4.0
aube,19.864277,7.0
maine_et_loire,0.0,1.0
haute_savoie,18.54383,9.0
saone_et_loire,12.249808,7.0
doubs,7.8264565,5.0
pyrenees_atlantiques,1.2504448,15.0
pas_de_calais,21.452902,23.0
indre,12.281848,8.0
cote_d'or,0.76901305,1.0
seine_maritime,18.902723,20.0
marne,11.972068,42.0
yonne,0.0,2.0
haute_vienne,0.3291148,1.0
seine_saint_denis,86.97962,68.0
bas_rhin,9.458094,27.0
lot,0.0,1.0
landes,0.41684496,1.0
haut_rhin,28.025688,14.0
orne,0.0,0.0
isere,3.2925134,1.0
territoire_de_belfort,3.1971707,1.0
haute_garonne,7.7177896,5.0
dordogne,0.0,0.0
paris,132.41447,92.0
gard,10.677548,4.0
mayenne,0.0,0.0
val_d'oise,37.35561,36.0
gironde,9.311133,5.0
cher,12.926977,6.0
eure,25.96554,23.0
jura,9.619503,6.0
tarn,0.15945774,1.0
haute_loire,0.0,5.0
somme,14.893786,12.0
gers,2.6326516,6.0
cantal,0.0,1.0
meurthe_et_moselle,9.4898,4.0
hautes_pyrenees,3.465652,7.0
essonne,101.76981,92.0
