n,o,l
tarragona,30.8085,46.0
almeria,10.46193,19.0
guadalajara,0.22467503,33.0
lleida,66.908516,35.0
araba/alava,51.668633,44.0
bizkaia,186.96257,305.0
granada,42.24063,51.0
burgos,22.665628,14.0
alicante,58.008568,38.0
valladolid,103.2031,92.0
cuenca,0.22466579,13.0
cordoba,27.783966,42.0
jaen,27.375044,23.0
malaga,53.03682,84.0
valencia,129.60632,74.0
toledo,0.22467503,71.0
avila,33.30978,58.0
barcelona,1003.9803,760.0
zamora,9.753113,9.0
ciudad_real,0.22468126,115.0
palencia,17.442444,24.0
castellon,23.753975,60.0
leon,48.849724,112.0
girona,35.664917,209.0
caceres,41.93718,43.0
gipuzkoa,62.65113,43.0
cadiz,0.2273294,43.0
badajoz,20.222536,7.0
albacete,16.23819,44.0
sevilla,55.301735,49.0
salamanca,18.441164,66.0
soria,71.08372,120.0
huelva,6.424199,5.0
segovia,98.72902,85.0
