n,o,l
oise,15.290435,16.0
loire_atlantique,0.0,0.0
calvados,2.0014277,0.0
hauts_de_seine,38.194874,9.0
tarn_et_garonne,1.2222191,0.0
val_de_marne,25.00437,11.0
alpes_de_haute_provence,1.6690896,1.0
vosges,4.4344053,0.0
haute_saone,8.001785,15.0
vaucluse,3.3752654,2.0
charente_maritime,8.153887,5.0
ardeche,2.5498903,1.0
savoie,1.0464199,0.0
loir_et_cher,0.0,1.0
haute_marne,1.1832227,1.0
alpes_maritimes,1.1119789,1.0
drome,1.9081811,1.0
meuse,2.0639486,0.0
aude,1.273859,1.0
herault,9.1501875,15.0
manche,4.680364,0.0
yvelines,17.895151,7.0
seine_et_marne,38.13733,6.0
ain,9.689768,2.0
indre_et_loire,1.2451036,2.0
correze,0.9868242,1.0
bouches_du_rhone,48.078625,26.0
loiret,0.9848025,0.0
moselle,15.730339,8.0
nord,7.7670465,15.0
vienne,0.8107753,0.0
eure_et_loir,7.499514,4.0
puy_de_dome,5.2460504,0.0
rhone,5.9732304,5.0
ardennes,1.776811,0.0
charente,0.06501501,0.0
aisne,7.301858,7.0
var,4.123887,4.0
lot_et_garonne,0.94672424,0.0
loire,1.9863029,1.0
pyrenees_orientales,1.0269763,2.0
nievre,3.9123192,2.0
aube,8.036029,4.0
maine_et_loire,1.0211827,0.0
haute_savoie,7.29573,3.0
saone_et_loire,5.350892,0.0
doubs,3.7115872,0.0
pyrenees_atlantiques,2.6651855,3.0
pas_de_calais,12.355807,39.0
indre,5.949255,2.0
cote_d'or,1.4252415,0.0
seine_maritime,6.5482893,5.0
marne,8.460495,0.0
yonne,1.7736729,0.0
haute_vienne,1.1225239,0.0
seine_saint_denis,37.50592,8.0
bas_rhin,13.527075,2.0
lot,1.0127295,0.0
landes,15.272736,16.0
haut_rhin,1.673686,1.0
orne,0.9826693,1.0
isere,1.3309302,0.0
territoire_de_belfort,1.3696426,0.0
haute_garonne,3.5081882,1.0
dordogne,0.0,0.0
paris,45.79254,16.0
gard,4.39679,15.0
mayenne,0.96291256,0.0
val_d'oise,18.15919,4.0
gironde,4.0760827,1.0
cher,5.6264815,6.0
eure,14.832488,10.0
jura,2.8783975,1.0
tarn,1.3277098,1.0
haute_loire,1.7708577,0.0
somme,9.54166,3.0
gers,4.340155,8.0
cantal,1.0298903,0.0
meurthe_et_moselle,1.5576195,1.0
hautes_pyrenees,8.959265,1.0
essonne,34.002934,37.0
