n,o,l
tarragona,57.36046,0.0
almeria,18.246168,2.0
guadalajara,0.13468418,61.0
lleida,50.791245,48.0
araba/alava,93.37291,20.0
bizkaia,324.8161,154.0
granada,78.306274,47.0
burgos,36.342415,25.0
alicante,124.30327,111.0
valladolid,75.02356,180.0
cuenca,0.13503706,10.0
cordoba,66.27784,21.0
jaen,44.17601,12.0
malaga,80.63989,81.0
valencia,147.74774,25.0
toledo,0.13468418,46.0
avila,35.871418,14.0
barcelona,1140.3739,1002.0
zamora,22.302555,5.0
ciudad_real,0.13468763,121.0
palencia,28.888655,9.0
castellon,37.21814,17.0
leon,56.724304,186.0
girona,144.36034,0.0
caceres,54.073807,63.0
gipuzkoa,52.06044,75.0
cadiz,0.13468418,43.0
badajoz,51.07151,15.0
albacete,25.180117,37.0
sevilla,79.08249,76.0
salamanca,38.818665,12.0
soria,84.20444,40.0
huelva,17.623009,7.0
segovia,76.348854,81.0
