n,o,l
oise,59.857315,9.0
loire_atlantique,5.1903043,0.0
calvados,11.515396,1.0
hauts_de_seine,128.02791,13.0
tarn_et_garonne,4.0700965,0.0
val_de_marne,61.00612,9.0
alpes_de_haute_provence,4.3239403,0.0
vosges,25.816462,1.0
haute_saone,10.982947,0.0
vaucluse,12.933656,0.0
charente_maritime,6.502273,0.0
ardeche,8.455831,0.0
savoie,4.432087,0.0
loir_et_cher,0.6133421,0.0
haute_marne,3.7606635,0.0
alpes_maritimes,24.312517,0.0
drome,7.515337,1.0
meuse,1.8835905,0.0
aude,12.53641,4.0
herault,65.73964,3.0
manche,9.885952,0.0
yvelines,42.294006,2.0
seine_et_marne,49.340668,22.0
ain,7.3767843,7.0
indre_et_loire,8.430755,1.0
correze,0.0,0.0
bouches_du_rhone,182.32805,23.0
loiret,20.093374,0.0
moselle,16.101843,0.0
nord,15.186237,3.0
vienne,0.0,0.0
eure_et_loir,22.178247,0.0
puy_de_dome,9.086526,7.0
rhone,21.798178,1.0
ardennes,4.3433876,2.0
charente,3.1573381,0.0
aisne,20.22822,1.0
var,10.687842,1.0
lot_et_garonne,3.2839327,0.0
loire,2.9159217,0.0
pyrenees_orientales,0.7770478,0.0
nievre,4.996338,3.0
aube,15.262687,6.0
maine_et_loire,1.9840221,0.0
haute_savoie,33.532753,2.0
saone_et_loire,9.688202,0.0
doubs,12.138649,0.0
pyrenees_atlantiques,11.795158,1.0
pas_de_calais,13.699871,7.0
indre,8.656673,10.0
cote_d'or,7.6701236,0.0
seine_maritime,22.491518,1.0
marne,15.145021,0.0
yonne,0.08202834,2.0
haute_vienne,3.9311283,2.0
seine_saint_denis,90.4345,24.0
bas_rhin,33.035103,0.0
lot,3.975783,0.0
landes,6.1633425,0.0
haut_rhin,40.193436,5.0
orne,5.2099495,0.0
isere,8.555669,0.0
territoire_de_belfort,9.191309,0.0
haute_garonne,18.787943,1.0
dordogne,4.406555,0.0
paris,165.0761,28.0
gard,10.304875,1.0
mayenne,0.0,0.0
val_d'oise,90.538994,13.0
gironde,22.239096,0.0
cher,15.757305,1.0
eure,11.587967,2.0
jura,3.149477,0.0
tarn,2.6326032,0.0
haute_loire,0.024131797,1.0
somme,13.812919,5.0
gers,5.9275746,0.0
cantal,0.17603913,0.0
meurthe_et_moselle,9.728167,1.0
hautes_pyrenees,7.270284,1.0
essonne,63.87175,14.0
