n,o,l
tarragona,4.253778,0.0
almeria,9.207027,0.0
guadalajara,20.799551,26.0
lleida,10.938002,0.0
araba/alava,12.847653,0.0
bizkaia,20.747248,0.0
granada,28.476902,0.0
burgos,84.8776,62.0
alicante,41.55217,82.0
valladolid,26.62718,48.0
cuenca,47.164566,95.0
cordoba,10.485162,0.0
jaen,12.62612,0.0
malaga,44.840694,0.0
valencia,47.24761,91.0
toledo,43.087395,59.0
avila,23.094913,12.0
barcelona,193.37886,0.0
zamora,8.829496,6.0
ciudad_real,39.349796,88.0
palencia,12.895565,8.0
castellon,18.492365,23.0
leon,23.429434,31.0
girona,27.142815,0.0
caceres,8.48436,5.0
gipuzkoa,3.4976077,0.0
cadiz,11.941355,0.0
badajoz,1.7089436,2.0
albacete,42.87027,73.0
sevilla,10.859643,0.0
salamanca,18.240824,112.0
soria,30.377039,75.0
huelva,7.550027,0.0
segovia,31.338694,35.0
