n,o,l
E08000016,10.197043,20.0
E09000001,0.0,0.0
E06000051,7.9501038,9.0
E06000039,5.150091,7.0
E09000005,18.55861,9.0
E09000020,1.5039933,17.0
E08000001,18.408703,35.0
E06000004,4.1844506,15.0
E08000012,25.405817,21.0
E09000010,12.970403,10.0
E09000002,4.4634094,6.0
E08000022,5.606908,15.0
E08000031,14.592714,38.0
E10000013,28.737246,23.0
E08000032,17.805416,34.0
E08000035,36.565136,49.0
E08000003,20.29297,24.0
E06000035,12.129583,9.0
E06000042,5.744558,10.0
E06000008,4.7528944,8.0
E06000059,2.5428133,8.0
E06000015,2.608664,11.0
E06000011,15.09893,14.0
E08000024,30.922712,15.0
E06000003,1.5782529,12.0
E06000024,3.0754962,9.0
E06000049,20.74174,21.0
E08000037,13.820445,17.0
E10000015,40.03255,49.0
E06000016,12.201313,21.0
E10000016,120.0855,127.0
E08000017,11.121249,17.0
E06000018,8.2886915,21.0
E08000002,14.337285,10.0
E06000050,15.222686,13.0
E06000045,8.883274,14.0
E10000027,16.294403,16.0
E09000017,10.409039,10.0
E06000001,1.6059092,33.0
E10000031,25.4555,9.0
E10000006,26.483433,37.0
E10000030,59.636196,47.0
E08000019,46.384354,43.0
E06000055,7.5851946,9.0
E10000020,42.478645,69.0
E10000003,14.9057865,31.0
E06000044,1.1644266,16.0
E09000004,9.567792,14.0
E10000019,20.269913,20.0
E06000020,4.3177896,15.0
E09000029,9.797761,12.0
E06000012,0.0,7.0
E09000015,9.587016,13.0
E06000030,8.06706,12.0
E10000018,23.169523,22.0
E10000012,42.522026,61.0
E09000008,20.312033,19.0
E06000054,6.8393874,8.0
E08000015,22.226124,28.0
E08000008,5.7687078,9.0
E06000006,4.274504,4.0
E06000052,7.842669,4.0
E09000023,10.70753,4.0
E08000009,8.545658,13.0
E10000025,32.948586,34.0
E06000007,11.556656,13.0
E08000036,8.178773,16.0
E09000021,6.7323995,5.0
E09000009,15.275591,9.0
E08000004,17.413027,22.0
E08000005,11.672625,16.0
E08000027,16.359253,7.0
E09000016,7.6686463,10.0
E08000014,14.832714,19.0
E10000024,21.886652,16.0
E06000022,1.5265709,5.0
E08000023,15.938643,19.0
E09000018,7.0332756,5.0
E06000037,7.4723816,6.0
E08000007,15.205645,24.0
E08000010,22.196056,22.0
E06000040,3.1301975,3.0
E10000011,9.866396,9.0
E06000036,0.7874725,7.0
E10000014,65.09488,64.0
E06000046,0.1995839,4.0
E10000034,29.43159,28.0
E08000021,13.961803,18.0
E08000034,8.423881,11.0
E06000027,5.0783834,9.0
E06000032,3.7133698,15.0
E06000026,9.270472,17.0
E10000028,42.193707,58.0
E10000032,0.48176253,19.0
E06000033,26.92742,5.0
E06000013,9.161322,18.0
E09000022,9.939424,12.0
E08000026,11.653237,10.0
E09000027,2.3748255,2.0
E08000013,12.231638,10.0
E06000041,8.006605,26.0
E06000047,33.862404,38.0
E06000017,0.0,5.0
E10000021,19.402145,9.0
E08000025,62.06273,63.0
E10000008,15.12319,9.0
E08000018,15.835579,22.0
E06000005,3.7647872,6.0
E10000017,66.066795,87.0
E06000009,13.396828,16.0
E08000030,17.217817,20.0
E06000057,16.626263,13.0
E06000038,13.798143,14.0
E10000007,21.284128,16.0
E10000023,19.253088,22.0
E06000031,3.0016365,9.0
E08000033,1.6442636,7.0
E06000043,6.9104977,1.0
E09000003,9.075836,6.0
E06000014,3.1768312,13.0
E10000029,37.713364,27.0
E10000002,16.27743,21.0
E09000006,12.627428,10.0
E08000011,12.932305,9.0
E06000021,8.23554,13.0
E09000026,4.5869036,12.0
E06000056,6.8789225,13.0
E06000002,10.420666,22.0
E06000034,0.5505662,9.0
