n,o,l
E08000016,14.429671,8.0
E09000001,2.1294022,0.0
E06000051,14.969446,12.0
E06000039,5.3497896,4.0
E09000005,14.801793,5.0
E09000020,6.6673117,1.0
E08000001,22.482553,12.0
E06000004,8.825018,17.0
E08000012,23.731285,1.0
E09000010,13.140965,5.0
E09000002,5.560693,4.0
E08000022,9.097972,9.0
E08000031,21.437563,7.0
E10000013,26.060396,17.0
E08000032,23.233046,14.0
E08000035,45.04531,28.0
E08000003,22.390827,26.0
E06000035,14.453707,5.0
E06000042,6.370825,4.0
E06000008,7.7582927,5.0
E06000059,7.667742,1.0
E06000015,6.234583,3.0
E06000011,17.657042,17.0
E08000024,27.986282,14.0
E06000003,7.966767,5.0
E06000024,5.307212,3.0
E06000049,23.59056,19.0
E08000037,22.581438,14.0
E10000015,41.84623,32.0
E06000016,16.98746,5.0
E10000016,112.81068,79.0
E08000017,14.347851,1.0
E06000018,14.279107,12.0
E08000002,13.146044,4.0
E06000050,21.943537,5.0
E06000045,13.688773,4.0
E10000027,15.471026,3.0
E09000017,11.500554,5.0
E06000001,26.79584,4.0
E10000031,8.464402,25.0
E10000006,31.666454,24.0
E10000030,53.434837,26.0
E08000019,41.813713,21.0
E06000055,13.497701,8.0
E10000020,48.737263,40.0
E10000003,21.085794,22.0
E06000044,4.657078,2.0
E09000004,7.868674,2.0
E10000019,18.709051,7.0
E06000020,10.195575,7.0
E09000029,8.524051,6.0
E06000012,4.0481787,2.0
E09000015,13.151614,10.0
E06000030,9.629895,4.0
E10000018,22.582563,14.0
E10000012,55.73379,32.0
E09000008,18.644999,4.0
E06000054,8.923287,3.0
E08000015,21.294378,14.0
E08000008,7.0825467,10.0
E06000006,4.7590885,2.0
E06000052,8.448367,6.0
E09000023,9.847854,4.0
E08000009,12.086935,9.0
E10000025,34.41728,55.0
E06000007,15.786801,3.0
E08000036,10.068827,16.0
E09000021,5.9293876,1.0
E09000009,11.953426,4.0
E08000004,19.244791,17.0
E08000005,14.647738,16.0
E08000027,15.323519,5.0
E09000016,7.534749,5.0
E08000014,13.337725,2.0
E10000024,21.030752,7.0
E06000022,3.6823108,1.0
E08000023,16.934713,10.0
E09000018,7.6359396,1.0
E06000037,9.408299,2.0
E08000007,18.441856,15.0
E08000010,26.524042,39.0
E06000040,2.4430432,1.0
E10000011,11.48651,10.0
E06000036,4.087242,1.0
E10000014,67.0292,20.0
E06000046,4.035581,1.0
E10000034,25.544485,19.0
E08000021,14.737061,12.0
E08000034,8.912357,9.0
E06000027,6.8035564,5.0
E06000032,11.733781,4.0
E06000026,8.295587,9.0
E10000028,48.87996,33.0
E10000032,25.912321,5.0
E06000033,3.3712802,3.0
E06000013,15.590724,9.0
E09000022,11.329306,3.0
E08000026,16.351099,14.0
E09000027,2.354297,2.0
E08000013,16.078651,3.0
E06000041,9.772067,1.0
E06000047,41.665874,35.0
E06000017,2.4818976,1.0
E10000021,13.097163,7.0
E08000025,60.59708,51.0
E10000008,15.952198,3.0
E08000018,18.771816,12.0
E06000005,7.2679725,4.0
E10000017,74.13659,36.0
E06000009,18.673475,5.0
E08000030,23.115198,15.0
E06000057,17.742592,8.0
E06000038,12.150495,4.0
E10000007,24.08932,23.0
E10000023,24.548908,33.0
E06000031,7.726899,5.0
E08000033,4.076814,9.0
E06000043,5.263585,7.0
E09000003,10.460757,6.0
E06000014,7.915346,23.0
E10000029,38.158947,15.0
E10000002,15.323093,4.0
E09000006,12.767312,12.0
E08000011,13.682303,12.0
E06000021,14.826195,17.0
E09000026,7.847827,20.0
E06000056,12.049191,3.0
E06000002,15.666852,17.0
E06000034,4.5105104,1.0
