n,o,l
oise,17.220497,44.0
loire_atlantique,1.5558468,2.0
calvados,0.0,6.0
hauts_de_seine,64.41695,96.0
tarn_et_garonne,3.3066013,2.0
val_de_marne,41.032227,87.0
alpes_de_haute_provence,3.1919756,3.0
vosges,0.21400726,31.0
haute_saone,1.1524136,10.0
vaucluse,6.0994773,6.0
charente_maritime,0.0,10.0
ardeche,1.5451319,2.0
savoie,2.6364498,4.0
loir_et_cher,0.0,0.0
haute_marne,3.0781057,0.0
alpes_maritimes,0.0,7.0
drome,0.0,7.0
meuse,0.0,0.0
aude,2.6177475,2.0
herault,14.070491,47.0
manche,1.6843138,6.0
yvelines,24.326513,31.0
seine_et_marne,27.298424,57.0
ain,2.525961,2.0
indre_et_loire,4.4537077,5.0
correze,1.3265843,2.0
bouches_du_rhone,65.75082,153.0
loiret,7.936316,18.0
moselle,15.141542,12.0
nord,0.0,13.0
vienne,0.0,1.0
eure_et_loir,5.709175,46.0
puy_de_dome,4.0293403,10.0
rhone,4.102792,26.0
ardennes,3.8654425,1.0
charente,2.4815707,3.0
aisne,0.0,33.0
var,0.0,36.0
lot_et_garonne,1.3297683,0.0
loire,2.5536234,1.0
pyrenees_orientales,1.941354,1.0
nievre,0.93296623,3.0
aube,6.6201973,12.0
maine_et_loire,0.85759974,1.0
haute_savoie,0.13428909,15.0
saone_et_loire,1.7465868,26.0
doubs,6.2207103,13.0
pyrenees_atlantiques,0.0,5.0
pas_de_calais,1.9873435,20.0
indre,8.643361,21.0
cote_d'or,0.0,7.0
seine_maritime,2.611337,26.0
marne,6.5350156,11.0
yonne,0.36353606,0.0
haute_vienne,3.129918,1.0
seine_saint_denis,67.084,96.0
bas_rhin,13.364942,23.0
lot,1.186692,3.0
landes,19.008339,34.0
haut_rhin,0.2668738,4.0
orne,2.7444422,2.0
isere,1.7467701,5.0
territoire_de_belfort,0.0,4.0
haute_garonne,0.33744168,12.0
dordogne,2.3221798,1.0
paris,114.1281,123.0
gard,3.5485706,5.0
mayenne,1.3346512,0.0
val_d'oise,29.574127,47.0
gironde,9.55486,18.0
cher,8.395792,6.0
eure,6.412464,20.0
jura,0.0,12.0
tarn,2.3515756,1.0
haute_loire,1.2495081,1.0
somme,1.1468652,23.0
gers,4.212952,3.0
cantal,0.22726968,0.0
meurthe_et_moselle,3.2061193,2.0
hautes_pyrenees,4.532727,10.0
essonne,61.853317,59.0
