n,o,l
tarragona,0.12081152,13.0
almeria,5.155319,3.0
guadalajara,37.85014,55.0
lleida,43.54773,12.0
araba/alava,28.157564,10.0
bizkaia,167.38826,35.0
granada,36.46051,55.0
burgos,40.33158,27.0
alicante,85.49497,40.0
valladolid,167.68216,31.0
cuenca,21.212963,33.0
cordoba,23.372547,10.0
jaen,18.562563,12.0
malaga,45.488506,15.0
valencia,91.37494,83.0
toledo,49.130367,77.0
avila,23.850958,24.0
barcelona,858.5156,501.0
zamora,17.315275,3.0
ciudad_real,124.00658,88.0
palencia,11.485284,30.0
castellon,40.616524,10.0
leon,95.8186,94.0
girona,0.120803535,0.0
caceres,65.4559,38.0
gipuzkoa,69.98965,14.0
cadiz,26.975288,23.0
badajoz,22.789125,7.0
albacete,34.99083,13.0
sevilla,56.903034,16.0
salamanca,42.824856,6.0
soria,38.80486,70.0
huelva,5.446274,12.0
segovia,88.30696,43.0
