n,o,l
oise,59.193638,63.0
loire_atlantique,6.2400274,0.0
calvados,12.761508,2.0
hauts_de_seine,124.195335,112.0
tarn_et_garonne,4.9741273,0.0
val_de_marne,60.33901,101.0
alpes_de_haute_provence,6.103668,2.0
vosges,24.541134,11.0
haute_saone,11.372648,12.0
vaucluse,15.25094,31.0
charente_maritime,7.371604,3.0
ardeche,9.511935,0.0
savoie,6.2801304,2.0
loir_et_cher,0.0,2.0
haute_marne,5.6620107,2.0
alpes_maritimes,23.653934,10.0
drome,6.148256,0.0
meuse,1.7718292,6.0
aude,13.150229,15.0
herault,59.880665,23.0
manche,10.943574,8.0
yvelines,42.69973,72.0
seine_et_marne,51.243145,133.0
ain,8.818414,10.0
indre_et_loire,10.345444,2.0
correze,0.0,1.0
bouches_du_rhone,175.06578,156.0
loiret,20.830847,15.0
moselle,19.690172,0.0
nord,15.072732,19.0
vienne,0.0,2.0
eure_et_loir,22.797262,113.0
puy_de_dome,10.474135,10.0
rhone,21.445782,9.0
ardennes,6.912044,0.0
charente,4.5787883,2.0
aisne,19.46498,15.0
var,9.943938,13.0
lot_et_garonne,4.3834505,0.0
loire,3.8423693,1.0
pyrenees_orientales,0.0,2.0
nievre,6.0764284,4.0
aube,16.062323,26.0
maine_et_loire,2.9256198,0.0
haute_savoie,30.138748,43.0
saone_et_loire,11.270426,12.0
doubs,12.335292,11.0
pyrenees_atlantiques,10.920652,6.0
pas_de_calais,12.885032,31.0
indre,9.922458,8.0
cote_d'or,8.252584,2.0
seine_maritime,21.939016,32.0
marne,16.17358,14.0
yonne,0.7107066,0.0
haute_vienne,5.504796,5.0
seine_saint_denis,87.510765,123.0
bas_rhin,34.30018,0.0
lot,5.26001,0.0
landes,6.466611,4.0
haut_rhin,39.731663,3.0
orne,7.5703015,0.0
isere,9.005063,5.0
territoire_de_belfort,8.088931,12.0
haute_garonne,18.631012,12.0
dordogne,5.180394,0.0
paris,158.17053,188.0
gard,11.3711605,35.0
mayenne,0.0,1.0
val_d'oise,82.198204,53.0
gironde,23.82589,12.0
cher,15.44063,14.0
eure,12.907517,37.0
jura,3.6153886,36.0
tarn,3.981015,6.0
haute_loire,0.44277996,1.0
somme,13.694461,15.0
gers,7.1459107,4.0
cantal,0.4272391,0.0
meurthe_et_moselle,12.101263,16.0
hautes_pyrenees,10.555724,2.0
essonne,60.65764,178.0
