n,o,l
tarragona,34.774765,33.0
almeria,6.641157,7.0
guadalajara,34.232067,19.0
lleida,32.165684,68.0
araba/alava,36.656746,30.0
bizkaia,122.79871,173.0
granada,48.263668,58.0
burgos,26.283323,34.0
alicante,37.42433,17.0
valladolid,66.38215,44.0
cuenca,23.192633,25.0
cordoba,14.635661,10.0
jaen,9.427867,8.0
malaga,23.097473,105.0
valencia,62.481987,41.0
toledo,51.556297,19.0
avila,31.093208,48.0
barcelona,830.95435,745.0
zamora,9.83661,6.0
ciudad_real,99.33287,169.0
palencia,15.707523,37.0
castellon,13.047608,2.0
leon,71.44215,17.0
girona,58.364307,163.0
caceres,48.370274,42.0
gipuzkoa,30.774431,31.0
cadiz,19.155397,0.0
badajoz,10.708543,5.0
albacete,22.327808,17.0
sevilla,35.46735,43.0
salamanca,25.3242,49.0
soria,15.960105,103.0
huelva,5.6031904,1.0
segovia,76.64808,64.0
