n,o,l
E08000016,17.986813,15.0
E09000001,2.5845008,2.0
E06000051,12.814985,8.0
E06000039,11.422736,10.0
E09000005,46.45575,57.0
E09000020,15.613429,21.0
E08000001,9.391502,17.0
E06000004,9.35114,16.0
E08000012,29.504105,43.0
E09000010,25.45541,26.0
E09000002,14.44404,11.0
E08000022,12.929011,3.0
E08000031,20.001911,21.0
E10000013,20.444603,33.0
E08000032,14.469406,23.0
E08000035,24.011112,27.0
E08000003,23.371147,24.0
E06000035,13.415225,10.0
E06000042,16.6263,14.0
E06000008,5.272676,8.0
E06000059,9.767474,12.0
E06000015,17.194942,22.0
E06000011,5.8093495,12.0
E08000024,4.787625,29.0
E06000003,10.132389,7.0
E06000024,3.461618,8.0
E06000049,11.322766,12.0
E08000037,11.017892,30.0
E10000015,54.69279,86.0
E06000016,14.454823,5.0
E10000016,55.27258,62.0
E08000017,13.088608,19.0
E06000018,5.736266,11.0
E08000002,11.318479,16.0
E06000050,11.801334,16.0
E06000045,12.954046,17.0
E10000027,7.682461,9.0
E09000017,28.181957,18.0
E06000001,3.4234219,5.0
E10000031,20.990372,40.0
E10000006,43.017788,34.0
E10000030,60.66051,101.0
E08000019,66.83624,75.0
E06000055,11.519485,7.0
E10000020,21.78989,27.0
E10000003,16.71125,25.0
E06000044,9.117479,4.0
E09000004,18.28473,15.0
E10000019,19.607403,28.0
E06000020,7.723119,6.0
E09000029,23.415573,23.0
E06000012,2.6139867,4.0
E09000015,32.169468,29.0
E06000030,4.108492,6.0
E10000018,24.141905,14.0
E10000012,64.546295,76.0
E09000008,39.617046,56.0
E06000054,11.153992,13.0
E08000015,13.919562,18.0
E08000008,8.638089,10.0
E06000006,6.646828,12.0
E06000052,12.191599,11.0
E09000023,30.254892,27.0
E08000009,13.883764,19.0
E10000025,25.589813,39.0
E06000007,8.607158,18.0
E08000036,12.929839,11.0
E09000021,10.445814,10.0
E09000009,12.479876,19.0
E08000004,34.139824,28.0
E08000005,14.303388,18.0
E08000027,13.653042,11.0
E09000016,20.122822,28.0
E08000014,14.565802,16.0
E10000024,14.673176,19.0
E06000022,27.73112,35.0
E08000023,5.477681,5.0
E09000018,2.7144222,14.0
E06000037,18.914291,24.0
E08000007,8.224125,11.0
E08000010,12.485145,23.0
E06000040,11.621015,19.0
E10000011,9.474173,9.0
E06000036,11.9573345,14.0
E10000014,5.2297964,3.0
E06000046,68.02177,85.0
E10000034,3.6235576,3.0
E08000021,27.13522,44.0
E08000034,20.11726,19.0
E06000027,10.900461,19.0
E06000032,5.4049234,5.0
E06000026,7.8724947,7.0
E10000028,13.302344,16.0
E10000032,32.968204,41.0
E06000033,21.703377,32.0
E06000013,9.0264435,13.0
E09000022,3.7580342,3.0
E08000026,41.282223,52.0
E09000027,18.840286,23.0
E08000013,18.134636,12.0
E06000041,12.345896,23.0
E06000047,7.766388,15.0
E06000017,16.51546,20.0
E10000021,3.2981167,0.0
E08000025,24.145308,53.0
E10000008,78.64765,123.0
E08000018,13.79155,9.0
E06000005,16.640213,27.0
E10000017,3.7941277,9.0
E06000009,47.11582,97.0
E08000030,4.892726,6.0
E06000057,26.825401,27.0
E06000038,11.446951,7.0
E10000007,8.863159,10.0
E10000023,36.736214,39.0
E06000031,15.833843,31.0
E08000033,6.664774,6.0
E06000043,6.77715,12.0
E09000003,10.212764,6.0
E06000014,47.09076,42.0
E10000029,5.5572124,4.0
E10000002,15.002825,23.0
E09000006,19.25172,29.0
E08000011,8.82142,22.0
E06000021,6.3046646,14.0
E09000026,20.836239,25.0
E06000056,9.142349,11.0
E06000002,13.05923,17.0
E06000034,38.416092,39.0
